rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
336.0,1475,-164595.79502942,44430,11,495600,456.96459624880833,0.001,619261.2126116072,495264
336.0,1476,-163980.54109297,44460,11,495936,457.84970201764787,0.001,620314.3431919643,495600
336.0,1477,-162407.20935726003,44491,11,496272,457.3047546205066,0.001,620346.548828125,495936
336.0,1478,-163578.54993256004,44522,11,496608,458.68994267781574,0.001,618837.4894903274,496272
336.0,1479,-161938.5566904,44554,11,496944,458.4436951591855,0.001,618430.9720052084,496608
336.0,1480,-162236.4752593,44585,11,497280,458.53014873322985,0.001,618949.1538318453,496944
336.0,1481,-162166.16033493,44615,11,497616,460.07988648187546,0.001,618723.0252046131,497280
336.0,1482,-162489.89885936002,44646,11,497952,459.68810590108234,0.001,616767.2781808035,497616
336.0,1483,-162632.80361179,44676,11,498288,460.0772912161691,0.001,621321.312593006,497952
336.0,1484,-164280.96236319005,44707,11,498624,460.38080587841216,0.001,616887.2309337797,498288
336.0,1485,-164949.83664403,44738,11,498960,460.7836800529843,0.001,622164.2228422619,498624
336.0,1486,-164376.21738282,44768,11,499296,460.6809346335275,0.001,618880.1006324405,498960
336.0,1487,-164737.15530418998,44798,11,499632,461.02228873116627,0.001,620884.3785342262,499296
336.0,1488,-163654.0170851,44829,11,499968,461.3801722753616,0.001,619472.2515811012,499632
336.0,1489,-164644.6386881,44860,11,500304,461.9597471328009,0.001,623208.1103050595,499968
336.0,1490,-163718.76275272,44891,11,500640,462.0604727608817,0.001,627278.9349888393,500304
336.0,1491,-164142.4731515,44921,11,500976,463.0363430749802,0.001,612434.2996651785,500640
336.0,1492,-164438.1433872,44952,11,501312,462.64941151936847,0.001,622579.7856212797,500976
336.0,1493,-164077.56319026998,44982,11,501648,463.6253902798607,0.001,621960.873139881,501312
336.0,1494,-162977.59537308,45013,11,501984,463.37306540352955,0.001,625610.433686756,501648
336.0,1495,-163384.34658095997,45043,11,502320,463.6874592190697,0.001,623682.011811756,501984
336.0,1496,-162720.9233362,45074,11,502656,463.82486906505767,0.001,620042.2840401785,502320
336.0,1497,-163450.12456789,45104,11,502992,464.48347200666154,0.001,620853.2176339285,502656
336.0,1498,-164185.27037671997,45135,11,503328,465.2781899770101,0.001,622149.2970610119,502992
336.0,1499,-163320.04972592002,45165,11,503664,465.1551550002325,0.001,626324.9821428572,503328
336.0,1500,-163919.88303134,45196,11,504000,465.4686657133557,0.001,616268.1675967262,503664
336.0,1501,-162981.12012423,45227,11,504336,465.8378716423398,0.001,622179.2732514881,504000
336.0,1502,-164093.39930325,45257,11,504672,466.3433609008789,0.001,622477.2794828869,504336
336.0,1503,-165212.02034474,45287,11,505008,466.4786073593866,0.001,622059.9657738095,504672
336.0,1504,-164489.67929235,45318,11,505344,466.41754431951614,0.001,615614.3947172619,505008
336.0,1505,-164918.91054727,45348,11,505680,467.0955519903274,0.001,617863.5751488095,505344
336.0,1506,-165431.13964585,45379,11,506016,467.70434197925385,0.001,619972.2124255953,505680
336.0,1507,-164814.62305840998,45409,11,506352,468.14255187624974,0.001,620003.0496651785,506016
336.0,1508,-164661.78723454,45440,11,506688,468.79036758059544,0.001,615515.732514881,506352
336.0,1509,-164426.92588226,45470,11,507024,468.3084149133591,0.001,621757.3259858631,506688
336.0,1510,-164626.65415176,45501,11,507360,468.66085234142486,0.001,619658.861421131,507024
336.0,1511,-164921.73903963002,45531,11,507696,469.6649971008301,0.001,618402.2647879465,507360
336.0,1512,-165558.37584592,45562,11,508032,469.79570788428896,0.001,618583.1399739584,507696
336.0,1513,-165366.15415736,45592,11,508368,469.99578058151974,0.001,613043.0850074405,508032
336.0,1514,-167250.80688233,45623,11,508704,469.85300318400067,0.001,619751.4802827381,508368
336.0,1515,-166261.59241433,45654,11,509040,470.48042242867604,0.001,620810.1433221726,508704
336.0,1516,-166522.04544372996,45686,11,509376,471.12387530008954,0.001,615989.531343006,509040
336.0,1517,-167329.02168203998,45716,11,509712,471.06090009780155,0.001,618898.6912202381,509376
336.0,1518,-166554.49561528,45747,11,510048,471.86674408685593,0.001,616489.1477864584,509712
336.0,1519,-165808.83190761,45777,11,510384,472.372638248262,0.001,621956.2025669643,510048
336.0,1520,-163425.08765744002,45809,11,510720,472.01602290925524,0.001,621606.2216331845,510384
336.0,1521,-163379.33206726002,45839,11,511056,472.36913363138837,0.001,623834.0377604166,510720
336.0,1522,-162252.91070146,45869,11,511392,472.8873571668352,0.001,619775.9566592262,511056
336.0,1523,-163331.16671545,45900,11,511728,473.01549175807406,0.001,620814.8447730655,511392
336.0,1524,-162025.86363332003,45931,11,512064,473.58872667948407,0.001,618725.668061756,511728
336.0,1525,-162352.15684336002,45961,11,512400,474.0320400964646,0.001,616963.8956473215,512064
336.0,1526,-163089.90923969,45992,11,512736,473.86139878772553,0.001,618264.7377232143,512400
336.0,1527,-161814.11230567002,46022,11,513072,474.6855451493036,0.001,619183.5425967262,512736
336.0,1528,-162357.83616149004,46053,11,513408,474.79628808157787,0.001,623144.1040736607,513072
336.0,1529,-161309.73601929,46084,11,513744,475.1597504388718,0.001,619745.1256510416,513408
336.0,1530,-161593.71187563997,46114,11,514080,475.5290881565639,0.001,617707.4937686012,513744
336.0,1531,-160793.40922623,46145,11,514416,475.7562864394415,0.001,614486.7522321428,514080
336.0,1532,-161823.8549638,46175,11,514752,476.4451925186884,0.001,618504.0086495535,514416
336.0,1533,-162228.21604576,46205,11,515088,476.2404063088553,0.001,619020.3345424107,514752
336.0,1534,-163088.32036595998,46236,11,515424,476.40171877543133,0.001,618003.6572730655,515088
336.0,1535,-163268.69284927996,46266,11,515760,477.43904304504395,0.001,621293.6584821428,515424
336.0,1536,-163266.42369692997,46297,11,516096,477.4833343142555,0.001,620398.295014881,515760
336.0,1537,-161901.92285796997,46326,11,516432,477.5566814967564,0.001,621396.1130952381,516096
336.0,1538,-162055.81099280997,46357,11,516768,478.44241405668714,0.001,618710.8709077381,516432
336.0,1539,-160765.04431417995,46388,11,517104,478.3277159191313,0.001,620419.4440104166,516768
336.0,1540,-160599.69204161997,46418,11,517440,478.9930666060675,0.001,615379.1082589285,517104
336.0,1541,-159897.88946141,46448,11,517776,479.22636622474306,0.001,618992.9428943453,517440
336.0,1542,-159918.78157087,46478,11,518112,479.61118153163363,0.001,618923.9077380953,517776
336.0,1543,-160472.99963861,46509,11,518448,479.99299857729955,0.001,621051.0340401785,518112
336.0,1544,-160807.26888191997,46540,11,518784,480.3835917881557,0.001,611371.9566592262,518448
336.0,1545,-159183.01938138,46570,11,519120,479.99222918919156,0.001,618122.4752604166,518784
336.0,1546,-158449.04753635998,46600,11,519456,480.82179251171294,0.001,624717.0720796131,519120
336.0,1547,-158006.11264207,46631,11,519792,481.63957486833846,0.001,615979.55859375,519456
336.0,1548,-159116.56704434,46661,11,520128,481.56777736118863,0.001,619804.076264881,519792
336.0,1549,-159276.37590046998,46691,11,520464,481.9143301645915,0.001,617561.6673177084,520128
336.0,1550,-158272.43216328,46722,11,520800,482.21859087262834,0.001,620533.488188244,520464
336.0,1551,-159015.95987074,46753,11,521136,482.65302485511415,0.001,623109.3375186012,520800
336.0,1552,-157201.85540118002,46783,11,521472,482.7751239594959,0.001,618868.2765997024,521136
336.0,1553,-157450.94207138,46813,11,521808,483.8941832951137,0.001,617976.0705915178,521472
336.0,1554,-159393.89934192,46843,11,522144,483.65750712440126,0.001,618040.4598214285,521808
336.0,1555,-157210.76707121,46874,11,522480,484.0837459564209,0.001,625777.2890625,522144
336.0,1556,-157078.50128416,46904,11,522816,483.88212567283995,0.001,618806.5406436012,522480
336.0,1557,-157618.42663851,46934,11,523152,484.47866794041227,0.001,617885.730375744,522816
336.0,1558,-156819.46113970998,46964,11,523488,484.569367090861,0.001,626290.9123883928,523152
336.0,1559,-157156.15014837,46995,11,523824,484.9293580736433,0.001,619490.294828869,523488
336.0,1560,-157707.27421389997,47025,11,524160,485.4665738060361,0.001,619251.597749256,523824
336.0,1561,-157596.66701483,47056,11,524496,485.9388864608038,0.001,617219.0063244047,524160
336.0,1562,-157513.32158351,47086,11,524832,486.1558526357015,0.001,626699.82421875,524496
336.0,1563,-157731.2919908,47117,11,525168,486.26018424261184,0.001,624097.853422619,524832
336.0,1564,-157396.7196545,47147,11,525504,487.2294871920631,0.001,618757.3002232143,525168
336.0,1565,-157806.95006529998,47178,11,525840,486.96171951293945,0.001,617351.7768787203,525504
336.0,1566,-155652.78945987002,47208,11,526176,487.48043232872374,0.001,617680.2189360119,525840
336.0,1567,-156235.53999683,47239,11,526512,487.86921764555433,0.001,620185.3458891369,526176
336.0,1568,-154807.36587655998,47269,11,526848,487.67810085841586,0.001,620522.3297991072,526512
336.0,1569,-154431.8378069,47300,11,527184,488.4234566461472,0.001,614757.95703125,526848
336.0,1570,-153562.1972456,47330,11,527520,488.93289420718236,0.001,623909.2239583334,527184
336.0,1571,-153800.99520424998,47361,11,527856,489.1093268621536,0.001,614217.7100074405,527520
336.0,1572,-153997.69227153,47391,11,528192,489.62549527486163,0.001,618765.4093191965,527856
336.0,1573,-154455.52020668998,47421,11,528528,489.99769655863446,0.001,609549.2339099703,528192
336.0,1574,-154380.06609952002,47452,11,528864,490.3165977114723,0.001,621291.728422619,528528
336.0,1575,-154725.76687758003,47482,11,529200,490.73702312651136,0.001,610472.2035900297,528864
336.0,1576,-155324.84867194,47512,11,529536,490.96526854378834,0.001,612065.162109375,529200
336.0,1577,-155362.92856034,47542,11,529872,491.3764223371233,0.001,616641.3502604166,529536
336.0,1578,-155052.21567335,47573,11,530208,491.4719662439255,0.001,614961.5691964285,529872
336.0,1579,-156565.40908779998,47603,11,530544,492.26159795125324,0.001,618084.6683407738,530208
336.0,1580,-155939.22890164,47634,11,530880,492.021963936942,0.001,613934.1221168155,530544
336.0,1581,-156892.77920741,47664,11,531216,492.7318620227632,0.001,619594.1984747024,530880
336.0,1582,-155312.33955565,47694,11,531552,493.0413908277239,0.001,620068.9793526785,531216
336.0,1583,-156625.43378353998,47725,11,531888,493.0320067632766,0.001,623738.009858631,531552
336.0,1584,-157099.52719797997,47755,11,532224,493.4770134517125,0.001,613319.9078311012,531888
336.0,1585,-156681.96329862,47786,11,532560,493.7527636573428,0.001,615749.9800967262,532224
336.0,1586,-156467.22174292,47818,11,532896,494.16543415614535,0.001,617247.2475818453,532560
336.0,1587,-156342.56025296,47848,11,533232,494.5766944885254,0.001,624588.0511532738,532896
336.0,1588,-156583.89811891,47879,11,533568,494.64950888497486,0.001,616970.7260974703,533232
336.0,1589,-155583.13721716,47909,11,533904,495.4628459385463,0.001,616183.3267299107,533568
336.0,1590,-156062.09946748,47940,11,534240,495.3024901435489,0.001,624922.0329241072,533904
336.0,1591,-155156.70754829998,47971,11,534576,496.2217078435989,0.001,618921.1159784226,534240
336.0,1592,-154523.83371814,48001,11,534912,496.5158495221819,0.001,618327.0728236607,534576
336.0,1593,-155532.27699409,48031,11,535248,496.2023961203439,0.001,610855.0180431547,534912
336.0,1594,-155756.67855156,48062,11,535584,496.65987178257535,0.001,619747.9364769345,535248
336.0,1595,-156008.22341961,48092,11,535920,497.22550028846376,0.001,613756.1454613095,535584
336.0,1596,-155817.54596106,48123,11,536256,497.8023584456671,0.001,621712.2749255953,535920
336.0,1597,-155268.69851654,48153,11,536592,497.90404156276156,0.001,621373.4138764881,536256
336.0,1598,-154474.2666871,48183,11,536928,498.3367536635626,0.001,621280.632719494,536592
336.0,1599,-155267.78085036,48214,11,537264,498.8378166017078,0.001,620810.4827008928,536928
336.0,1600,-155203.14535045,48244,11,537600,498.89070846920924,0.001,618698.4501488095,537264
336.0,1601,-155708.67142779002,48274,11,537936,498.99832344055176,0.001,626419.7289806547,537600
336.0,1602,-155000.62178224002,48306,11,538272,499.86986877804713,0.001,617121.3606770834,537936
336.0,1603,-156367.85858099003,48336,11,538608,499.84057063148134,0.001,624583.982514881,538272
336.0,1604,-155449.41133925001,48366,11,538944,500.4784164428711,0.001,618295.8407738095,538608
336.0,1605,-154762.46664314,48396,11,539280,500.1667221614293,0.001,624882.1402529762,538944
336.0,1606,-154491.82401453002,48427,11,539616,500.4017985207694,0.001,614802.6286272322,539280
336.0,1607,-154400.58102838998,48458,11,539952,501.0202998206729,0.001,619902.5167410715,539616
336.0,1608,-154308.78407583,48488,11,540288,501.31452460516067,0.001,615577.1654575893,539952
336.0,1609,-153967.97459045998,48519,11,540624,501.47058877490815,0.001,620654.0300409226,540288
336.0,1610,-153210.67949985,48550,11,540960,502.3452618916829,0.001,617688.6376488095,540624
336.0,1611,-152801.01175687,48581,11,541296,502.6666993640718,0.001,618656.1614583334,540960
336.0,1612,-151926.47777902998,48611,11,541632,503.11431839352565,0.001,625128.5903087797,541296
336.0,1613,-152591.00843656,48642,11,541968,503.012898127238,0.001,622021.4230840774,541632
336.0,1614,-151763.24085842,48673,11,542304,503.6071387699672,0.001,619765.101469494,541968
336.0,1615,-152019.99171576,48704,11,542640,504.0019535791306,0.001,620100.4768415178,542304
336.0,1616,-152383.81645675,48734,11,542976,503.69512149265836,0.001,621325.4171316965,542640
336.0,1617,-151367.79124282,48764,11,543312,504.2749144236247,0.001,621189.7214471726,542976
336.0,1618,-151679.74714228002,48795,11,543648,504.7853911263602,0.001,617216.9768415178,543312
336.0,1619,-151434.24739234,48825,11,543984,505.09971509660994,0.001,616676.781343006,543648
336.0,1620,-154764.75803496,48856,11,544320,505.806031363351,0.001,613521.8896019345,543984
336.0,1621,-154658.72688139,48886,11,544656,504.99044100443524,0.001,622997.1195126488,544320
336.0,1622,-154859.69303001,48917,11,544992,506.7204223814465,0.001,627011.3368675595,544656
336.0,1623,-154490.58388434,48947,11,545328,506.188603355771,0.001,619445.9769345238,544992
336.0,1624,-155143.38405516002,48978,11,545664,507.1931116921561,0.001,612405.406343006,545328
336.0,1625,-156135.80133465002,49008,11,546000,506.77874410720096,0.001,613944.8306361607,545664
336.0,1626,-156278.84909753,49039,11,546336,507.65094275701614,0.001,620404.5105096726,546000
336.0,1627,-155762.00095887002,49069,11,546672,507.7850925808861,0.001,617742.8035714285,546336
336.0,1628,-156211.30510101005,49099,11,547008,508.03666251046315,0.001,619103.0178571428,546672
336.0,1629,-156127.37754386003,49130,11,547344,508.25452377682643,0.001,619010.255766369,547008
336.0,1630,-154701.56217790002,49160,11,547680,509.10047149658203,0.001,617661.8932291666,547344
336.0,1631,-156627.68493294,49191,11,548016,509.1281531197684,0.001,619899.02734375,547680
336.0,1632,-156982.55628744,49221,11,548352,509.474029086885,0.001,619050.0494791666,548016
336.0,1633,-156391.30123369,49252,11,548688,509.4692121233259,0.001,625927.8412388393,548352
336.0,1634,-155422.01581887,49284,11,549024,509.9295683361235,0.001,622206.4694940476,548688
336.0,1635,-157730.40312868002,49316,11,549360,510.51700655619305,0.001,622196.9860491072,549024
336.0,1636,-159240.88159077,49346,11,549696,510.3206375667027,0.001,628035.9057849703,549360
336.0,1637,-160599.22340813003,49376,11,550032,511.4577747526623,0.001,616442.4020647322,549696
336.0,1638,-159947.05427779,49407,11,550368,511.72754614693775,0.001,620611.6204427084,550032
336.0,1639,-160455.83558351,49437,11,550704,512.3187153225854,0.001,618144.1355096726,550368
336.0,1640,-161336.19068149,49467,11,551040,512.1723130544027,0.001,625498.9609375,550704
336.0,1641,-161969.94871072003,49497,11,551376,512.650446392241,0.001,620589.6401599703,551040
336.0,1642,-161845.32985864003,49528,11,551712,512.4916240147182,0.001,625691.3549107143,551376
336.0,1643,-161713.12248533,49559,11,552048,513.5484046027774,0.001,702038.3196614584,551712
336.0,1644,-161658.59036806002,49590,11,552384,513.7063997359503,0.001,622934.5890997024,552048
336.0,1645,-162775.95035086002,49621,11,552720,513.5901412055606,0.001,626684.4605654762,552384
336.0,1646,-162613.52873388003,49651,11,553056,514.2024923960367,0.001,614886.0737537203,552720
336.0,1647,-161977.71409501001,49682,11,553392,514.18088722229,0.001,621188.2368861607,553056
336.0,1648,-161218.8618252,49712,11,553728,514.8792030697778,0.001,625647.0884486607,553392
336.0,1649,-161053.98346498,49743,11,554064,514.8260446275983,0.001,617936.1591331845,553728
336.0,1650,-160957.89857155,49775,11,554400,515.2616329193115,0.001,620125.4204799107,554064
336.0,1651,-161460.13497192,49805,11,554736,515.7740060715448,0.001,620236.1233258928,554400
336.0,1652,-163091.53542182,49836,11,555072,516.3484629676456,0.001,619812.8661644345,554736
336.0,1653,-163744.03222711,49867,11,555408,516.6430948348273,0.001,618656.521391369,555072
336.0,1654,-162988.42075156,49898,11,555744,516.5395687648228,0.001,620472.4946056547,555408
336.0,1655,-162849.18488416,49928,11,556080,517.3027812412807,0.001,627232.3196614584,555744
336.0,1656,-163201.44871902,49959,11,556416,517.5202587672642,0.001,613316.5242745535,556080
336.0,1657,-161758.60129172998,49990,11,556752,518.0769458952404,0.001,624508.3849516369,556416
336.0,1658,-163347.25239533998,50021,11,557088,518.1819957551502,0.001,617203.209077381,556752
336.0,1659,-164432.25342097998,50051,11,557424,518.7065449669248,0.001,626761.0023251488,557088
336.0,1660,-164322.11558929,50081,11,557760,519.0307402837844,0.001,620010.6462983631,557424
336.0,1661,-164037.07685242998,50112,11,558096,518.9052674429757,0.001,622796.1545758928,557760
336.0,1662,-164218.13029403996,50143,11,558432,519.4782433282761,0.001,623112.4231770834,558096
336.0,1663,-163702.80855768998,50173,11,558768,519.8291816711426,0.001,621207.7462797619,558432
336.0,1664,-162557.86955777,50204,11,559104,520.2091351463681,0.001,624511.4651227678,558768
336.0,1665,-163417.00917156,50234,11,559440,520.5330249241421,0.001,619889.3244047619,559104
336.0,1666,-164319.95207379002,50265,11,559776,520.908863067627,0.001,623097.1657366072,559440
336.0,1667,-164028.43127416002,50295,11,560112,521.3939490545364,0.001,623467.052827381,559776
336.0,1668,-165280.43449128003,50325,11,560448,521.654253460112,0.001,619037.0925409226,560112
336.0,1669,-165336.29779358,50356,11,560784,521.2649841308594,0.001,622826.8668154762,560448
336.0,1670,-166333.41213962,50387,11,561120,522.0381429763067,0.001,624663.8803013393,560784
336.0,1671,-167235.58726539,50417,11,561456,522.3659969511486,0.001,627172.3078497024,561120
336.0,1672,-166824.08963837998,50447,11,561792,522.6721276782807,0.001,622051.9989769345,561456
336.0,1673,-168414.68166055,50478,11,562128,523.2557656424386,0.001,628042.1462053572,561792
336.0,1674,-168163.58992039,50509,11,562464,523.2705764770508,0.001,625893.1519717262,562128
336.0,1675,-165596.91656267,50540,11,562800,523.5222538539341,0.001,617676.5541294643,562464
336.0,1676,-165316.63709073,50570,11,563136,523.8656717936198,0.001,622126.5279017857,562800
336.0,1677,-165957.25843652,50601,11,563472,524.1816962105887,0.001,624930.1853608631,563136
336.0,1678,-165070.95298831,50632,11,563808,525.2744509379069,0.001,619263.8929501488,563472
336.0,1679,-164180.41436571997,50660,11,564144,524.8082297188895,0.001,625089.2433035715,563808
336.0,1680,-164935.98425800996,50686,11,564480,525.2917992728097,0.001,614698.722563244,564144
336.0,1681,-162555.44704518,50712,11,564816,525.5493383861724,0.001,621216.7533482143,564480
336.0,1682,-161845.78486743,50738,11,565152,526.0650483994257,0.001,619802.3005022322,564816
336.0,1683,-160052.56654725,50764,11,565488,526.1294604710171,0.001,622385.4119233631,565152
336.0,1684,-158103.36303982,50790,11,565824,526.8965005420503,0.001,624869.0222284226,565488
336.0,1685,-157217.07830646998,50816,11,566160,527.4607137044271,0.001,622969.7436755953,565824
336.0,1686,-156706.51912763,50842,11,566496,527.709524063837,0.001,620889.2141927084,566160
336.0,1687,-157220.66350536,50868,11,566832,528.0198080880301,0.001,622996.9284784226,566496
336.0,1688,-157897.97138945002,50893,11,567168,527.8969072614398,0.001,621093.0267857143,566832
336.0,1689,-158863.41830696,50919,11,567504,528.5424059913272,0.001,622929.1852678572,567168
336.0,1690,-160347.96398084,50946,11,567840,528.6370217459543,0.001,622658.7242373512,567504
336.0,1691,-161947.25171671997,50973,11,568176,529.1626922970727,0.001,625717.2359561012,567840
336.0,1692,-162010.36269622,50999,11,568512,530.0359386262439,0.001,615649.0185081845,568176
336.0,1693,-161711.12562168998,51024,11,568848,529.4900892348517,0.001,610356.1220238095,568512
336.0,1694,-161446.90267756,51050,11,569184,530.6641814822242,0.001,621807.4525669643,568848
336.0,1695,-162281.52768586998,51076,11,569520,530.2485393342517,0.001,614789.2979910715,569184
336.0,1696,-164152.46569651001,51102,11,569856,531.0008937290737,0.001,618135.9254092262,569520
336.0,1697,-165291.31643006002,51127,11,570192,531.6844760349819,0.001,619314.822265625,569856
336.0,1698,-166445.35124973,51152,11,570528,531.010323479062,0.001,623377.8072916666,570192
336.0,1699,-165824.85764723,51178,11,570864,531.8218038649786,0.001,617995.8715587797,570528
336.0,1700,-166069.29452872003,51205,11,571200,532.1098939804804,0.001,615532.3608630953,570864
336.0,1701,-165714.44943176,51231,11,571536,532.3618814377558,0.001,618283.332124256,571200
336.0,1702,-165431.8817376,51257,11,571872,532.647935413179,0.001,619145.0414806547,571536
336.0,1703,-163691.4755323,51282,11,572208,532.9964532398042,0.001,622526.542875744,571872
336.0,1704,-163644.75656472,51309,11,572544,533.3416510082427,0.001,622248.4194568453,572208
336.0,1705,-165125.23872469002,51335,11,572880,533.9969947451636,0.001,623093.1631324405,572544
336.0,1706,-164397.45512843,51361,11,573216,534.363222576323,0.001,623063.990327381,572880
336.0,1707,-164962.88184458,51387,11,573552,534.8683388119653,0.001,619301.9109933035,573216
336.0,1708,-165179.29305359998,51414,11,573888,535.1047179812476,0.001,620916.1283482143,573552
336.0,1709,-164038.99357706998,51440,11,574224,535.0108139401391,0.001,616120.398344494,573888
336.0,1710,-163753.81930536,51466,11,574560,535.0719846089681,0.001,617342.8697916666,574224
336.0,1711,-164158.33967778002,51492,11,574896,535.7255817594983,0.001,621104.2448846726,574560
336.0,1712,-164570.25764427,51517,11,575232,536.3732595897857,0.001,614584.9448474703,574896
336.0,1713,-163710.21494139,51544,11,575568,536.5784348987397,0.001,625821.0516183035,575232
336.0,1714,-163135.80016545,51574,11,575904,536.7574471973237,0.001,624566.9604724703,575568
336.0,1715,-163570.29870768,51601,11,576240,536.7320605686733,0.001,619548.7644159226,575904
336.0,1716,-163058.59633548,51632,11,576576,537.3336036318824,0.001,624795.7526971726,576240
336.0,1717,-164581.75757197998,51660,11,576912,537.957452138265,0.001,620129.6233258928,576576
336.0,1718,-163971.79969108998,51689,11,577248,538.0581859406971,0.001,625744.3322172619,576912
336.0,1719,-163933.93685906,51715,11,577584,538.5284125918433,0.001,618943.943266369,577248
336.0,1720,-161336.971277,51740,11,577920,539.113285609654,0.001,619083.8800223215,577584
336.0,1721,-161328.59426811998,51768,11,578256,538.8466162908645,0.001,622041.543061756,577920
336.0,1722,-161085.91049967,51794,11,578592,539.7441627865746,0.001,621700.7862723215,578256
336.0,1723,-161848.89089947,51821,11,578928,539.313051314581,0.001,620248.7849702381,578592
336.0,1724,-160831.84530667998,51848,11,579264,539.9990623110816,0.001,619807.6372767857,578928
336.0,1725,-160061.11377193,51874,11,579600,540.7048828488305,0.001,614606.7094494047,579264
336.0,1726,-157930.9745843,51902,11,579936,540.6313098725818,0.001,620832.9090401785,579600
336.0,1727,-158778.05965681,51928,11,580272,541.1094191414969,0.001,616948.0517113095,579936
336.0,1728,-159456.15713079003,51955,11,580608,541.5168693179176,0.001,613305.8767671131,580272
336.0,1729,-160686.56809389,51981,11,580944,541.7799108596075,0.001,623161.310546875,580608
336.0,1730,-162904.82819761,52007,11,581280,541.9642065139044,0.001,617568.1550409226,580944
336.0,1731,-161384.95883500998,52034,11,581616,542.3049307323638,0.001,618956.0726376488,581280
336.0,1732,-161069.25848047997,52062,11,581952,542.6513134184338,0.001,616132.2726004465,581616
336.0,1733,-162588.27757796997,52088,11,582288,543.2501723879859,0.001,624658.7543712797,581952
336.0,1734,-165001.26655931,52113,11,582624,543.3761611211868,0.001,619107.1271391369,582288
336.0,1735,-162831.7745678,52140,11,582960,543.3510949271066,0.001,622863.1799665178,582624
336.0,1736,-160846.44359248,52166,11,583296,543.8705101013184,0.001,618381.0758928572,582960
336.0,1737,-161093.69593400002,52193,11,583632,544.3329791114444,0.001,617328.7357700893,583296
336.0,1738,-161131.09275453,52219,11,583968,544.5820922851562,0.001,620443.8993675595,583632
336.0,1739,-162349.87768088997,52245,11,584304,545.0855631147112,0.001,614485.1349516369,583968
336.0,1740,-162382.30156715,52271,11,584640,545.3801787240164,0.001,623261.0978422619,584304
336.0,1741,-162743.85381916,52297,11,584976,545.308532896496,0.001,622792.6331845238,584640
336.0,1742,-163206.73189599,52323,11,585312,546.087148030599,0.001,622810.6023995535,584976
336.0,1743,-164137.05714919002,52349,11,585648,546.5461489359537,0.001,616666.4983258928,585312
336.0,1744,-164977.60353547,52375,11,585984,546.9826382228306,0.001,629831.326264881,585648
336.0,1745,-165306.57060943,52402,11,586320,546.8158934456961,0.001,621904.5238095238,585984
336.0,1746,-166935.41748525,52428,11,586656,547.298841930571,0.001,625336.1369977678,586320
336.0,1747,-166732.98206644997,52454,11,586992,547.4959711347308,0.001,615930.5065104166,586656
336.0,1748,-166256.09110969,52480,11,587328,548.0422826494489,0.001,618120.9311755953,586992
336.0,1749,-166183.64755543997,52506,11,587664,548.3352021716889,0.001,624539.9073660715,587328
336.0,1750,-166003.34483539,52533,11,588000,549.3310541425433,0.001,624330.0647321428,587664
336.0,1751,-165316.07289257,52558,11,588336,548.892630985805,0.001,622664.0727306547,588000
336.0,1752,-164916.08130411,52584,11,588672,549.3077714102609,0.001,618473.1117931547,588336
336.0,1753,-163966.39735811,52610,11,589008,549.0834950038364,0.001,619362.2941778274,588672
336.0,1754,-162856.96807065,52636,11,589344,550.1663981846401,0.001,624723.4292224703,589008
336.0,1755,-163241.03921678,52663,11,589680,550.4551249912807,0.001,627507.3102678572,589344
336.0,1756,-162342.33823089,52689,11,590016,550.9253467378162,0.001,620244.15625,589680
336.0,1757,-162345.35247226,52715,11,590352,550.9231665475028,0.001,623255.6359747024,590016
336.0,1758,-160451.35754604999,52741,11,590688,551.3194601876395,0.001,614098.2992001488,590352
336.0,1759,-159900.07011993998,52767,11,591024,551.475587390718,0.001,618428.103422619,590688
336.0,1760,-159025.93776414997,52792,11,591360,551.8503227233887,0.001,623869.1692708334,591024
336.0,1761,-159922.27086921997,52819,11,591696,552.5647152491978,0.001,627047.1415550595,591360
336.0,1762,-159239.67503419996,52845,11,592032,552.7886325291225,0.001,623326.6008184524,591696
336.0,1763,-160362.71522338,52873,11,592368,552.9324444362095,0.001,619266.3268229166,592032
336.0,1764,-160837.96533389998,52901,11,592704,552.9262951442173,0.001,619365.771391369,592368
336.0,1765,-160290.02798286,52927,11,593040,553.8769825526646,0.001,616545.9653087797,592704
336.0,1766,-161127.84294084,52953,11,593376,554.6061058044434,0.001,618131.0127418155,593040
336.0,1767,-161821.50650362,52979,11,593712,553.9466443743024,0.001,625214.197358631,593376
336.0,1768,-161005.90313004,53005,11,594048,554.7795806158157,0.001,622495.5737537203,593712
336.0,1769,-161191.83621696,53032,11,594384,555.2676211765835,0.001,624463.5269717262,594048
336.0,1770,-161187.9896461,53058,11,594720,555.3624229431152,0.001,626370.8257068453,594384
336.0,1771,-160937.75481372,53086,11,595056,555.6706145150321,0.001,624554.7485119047,594720
336.0,1772,-160918.77575523,53113,11,595392,555.8627104986282,0.001,626349.3743489584,595056
336.0,1773,-158608.03921097,53140,11,595728,556.4239554632278,0.001,623062.7130766369,595392
336.0,1774,-159688.42425231,53165,11,596064,556.6755785260882,0.001,627639.1474144345,595728
336.0,1775,-160375.59831809,53191,11,596400,557.2755335853213,0.001,623478.3110119047,596064
