time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20170626:1610,972000.0,0.0,23.48,0.5,18.94,23.03,0.21,0.0
20170626:1710,2636000.0,0.0,46.62,1.06,8.55,22.45,0.62,0.0
20170626:1810,0.0,0.0,0.0,0.0,0.0,21.08,0.83,0.0
20170626:1910,0.0,0.0,0.0,0.0,0.0,20.58,0.9,0.0
20170626:2010,0.0,0.0,0.0,0.0,0.0,20.76,0.62,0.0
20170626:2110,0.0,0.0,0.0,0.0,0.0,20.21,0.55,0.0
20170626:2210,0.0,0.0,0.0,0.0,0.0,19.55,0.69,0.0
20170626:2310,0.0,0.0,0.0,0.0,0.0,18.97,0.55,0.0
20170627:0010,0.0,0.0,0.0,0.0,0.0,18.53,0.48,0.0
20170627:0110,0.0,0.0,0.0,0.0,0.0,18.11,0.55,0.0
20170627:0210,0.0,0.0,0.0,0.0,0.0,17.65,0.69,0.0
20170627:0310,0.0,0.0,0.85,0.02,2.3,17.21,0.76,0.0
20170627:0410,4925000.0,4.47,72.68,2.1,12.25,16.97,0.69,0.0
20170627:0510,17256000.0,105.14,128.9,5.65,22.84,18.14,0.55,0.0
20170627:0610,35309000.0,283.01,161.16,9.37,33.78,19.81,0.97,0.0
20170627:0710,47130000.0,340.13,249.02,11.62,44.77,20.03,1.24,0.0
20170627:0810,55661000.0,393.69,312.15,13.57,55.36,21.67,1.59,0.0
20170627:0910,64663000.0,527.49,307.13,15.79,64.63,22.75,1.72,0.0
20170627:1010,66929000.0,553.98,317.79,16.56,70.23,23.79,1.79,0.0
20170627:1110,61646000.0,440.26,358.68,15.54,68.86,24.34,1.79,0.0
20170627:1210,48068000.0,224.44,390.85,12.51,61.53,24.92,1.72,0.0
20170627:1310,24567000.0,16.87,298.87,6.73,51.62,24.76,1.52,0.0
20170627:1410,26721000.0,63.78,279.95,7.54,40.81,24.76,1.1,0.0
20170627:1510,19545000.0,75.04,188.71,6.67,29.8,24.79,0.48,0.0
20170627:1610,6652000.0,0.66,97.84,2.18,18.96,24.58,0.28,0.0
20170627:1710,2687000.0,0.0,47.46,1.08,8.56,23.44,0.69,0.0
20170627:1810,0.0,0.0,0.0,0.0,0.0,21.9,1.17,0.0
20170627:1910,0.0,0.0,0.0,0.0,0.0,20.09,1.31,0.0
20170627:2010,0.0,0.0,0.0,0.0,0.0,19.02,1.17,0.0
20170627:2110,0.0,0.0,0.0,0.0,0.0,18.47,1.1,0.0
20170627:2210,0.0,0.0,0.0,0.0,0.0,17.93,1.1,0.0
20170627:2310,0.0,0.0,0.0,0.0,0.0,17.14,1.17,0.0
20170628:0010,0.0,0.0,0.0,0.0,0.0,16.23,1.31,0.0
20170628:0110,0.0,0.0,0.0,0.0,0.0,15.6,1.45,0.0
20170628:0210,0.0,0.0,0.0,0.0,0.0,15.23,1.45,0.0
20170628:0310,0.0,0.0,0.0,0.0,0.0,14.99,1.38,0.0
20170628:0410,4926000.0,3.66,72.47,2.0,12.19,15.43,1.31,0.0
20170628:0510,17177000.0,102.27,130.75,5.61,22.78,18.77,0.97,0.0
20170628:0610,35229000.0,292.04,154.63,9.43,33.72,21.52,1.03,0.0
20170628:0710,50003000.0,448.52,190.45,12.55,44.71,23.01,0.9,0.0
20170628:0810,60333000.0,567.02,223.09,15.02,55.3,24.47,0.9,0.0
20170628:0910,68554000.0,720.4,198.69,17.25,64.57,25.48,0.9,0.0
20170628:1010,58747000.0,387.18,391.8,15.02,70.18,26.44,0.97,0.0
20170628:1110,59992000.0,430.55,362.14,15.42,68.84,26.81,1.31,0.0
20170628:1210,63182000.0,623.13,203.5,16.52,61.53,26.39,1.72,0.0
20170628:1310,42707000.0,220.42,328.22,11.55,51.63,26.44,1.59,0.0
20170628:1410,35108000.0,228.96,224.26,10.43,40.82,26.35,1.31,0.0
20170628:1510,20491000.0,188.91,98.85,8.62,29.81,26.27,1.52,0.0
20170628:1610,5239000.0,25.93,69.86,4.97,18.96,25.47,1.59,0.0
20170628:1710,609000.0,0.0,17.8,0.4,8.57,24.51,1.52,0.0
20170628:1810,0.0,0.0,0.0,0.0,0.0,22.93,1.59,0.0
20170628:1910,0.0,0.0,0.0,0.0,0.0,20.96,1.79,0.0
20170628:2010,0.0,0.0,0.0,0.0,0.0,19.68,1.72,0.0
20170628:2110,0.0,0.0,0.0,0.0,0.0,18.69,1.72,0.0
20170628:2210,0.0,0.0,0.0,0.0,0.0,18.0,1.72,0.0
20170628:2310,0.0,0.0,0.0,0.0,0.0,17.32,1.72,0.0
20170629:0010,0.0,0.0,0.0,0.0,0.0,16.72,1.66,0.0
20170629:0110,0.0,0.0,0.0,0.0,0.0,16.17,1.66,0.0
20170629:0210,0.0,0.0,0.0,0.0,0.0,15.74,1.66,0.0
20170629:0310,0.0,0.0,0.0,0.0,0.0,15.39,1.59,0.0
20170629:0410,4529000.0,8.27,66.3,2.47,12.12,16.0,1.45,0.0
20170629:0510,17421000.0,122.86,116.78,5.88,22.71,19.84,1.03,0.0
20170629:0610,29998000.0,165.3,217.57,8.04,33.65,23.14,1.1,0.0
20170629:0710,45491000.0,332.67,250.75,11.51,44.64,24.58,0.97,0.0
20170629:0810,63236000.0,674.73,156.61,15.77,55.23,26.01,1.31,0.0
20170629:0910,41214000.0,117.92,413.81,10.79,64.5,27.85,2.14,0.0
20170629:1010,70864000.0,700.41,237.34,17.69,70.12,29.69,3.17,0.0
20170629:1110,71307000.0,760.95,180.73,18.12,68.81,30.57,3.59,0.0
20170629:1210,65349000.0,698.22,155.38,17.08,61.52,30.92,3.79,0.0
20170629:1310,53759000.0,534.68,157.64,14.76,51.63,30.62,3.86,0.0
20170629:1410,37939000.0,335.33,155.75,11.62,40.83,29.91,3.31,0.0
20170629:1510,20352000.0,178.84,108.78,8.48,29.82,29.27,2.34,0.0
20170629:1610,5664000.0,23.91,77.0,4.84,18.97,28.61,2.48,0.0
20170629:1710,2572000.0,0.0,46.62,1.06,8.57,27.34,1.93,0.0
20170629:1810,0.0,0.0,0.0,0.0,0.0,25.2,1.72,0.0
20170629:1910,0.0,0.0,0.0,0.0,0.0,23.62,1.86,0.0
20170629:2010,0.0,0.0,0.0,0.0,0.0,22.46,1.72,0.0
20170629:2110,0.0,0.0,0.0,0.0,0.0,21.6,1.66,0.0
20170629:2210,0.0,0.0,0.0,0.0,0.0,20.97,1.52,0.0
20170629:2310,0.0,0.0,0.0,0.0,0.0,20.51,1.38,0.0
20170630:0010,0.0,0.0,0.0,0.0,0.0,20.57,1.24,0.0
20170630:0110,0.0,0.0,0.0,0.0,0.0,20.8,1.1,0.0
20170630:0210,0.0,0.0,0.0,0.0,0.0,20.55,1.03,0.0
20170630:0310,0.0,0.0,0.0,0.0,0.0,20.48,0.9,0.0
20170630:0410,3491000.0,13.06,53.05,2.79,12.05,20.46,0.83,0.0
20170630:0510,17713000.0,156.26,92.72,6.28,22.64,20.63,0.48,0.0
20170630:0610,36156000.0,351.38,116.88,9.93,33.58,23.82,0.28,0.0
20170630:0710,51616000.0,560.36,119.95,13.36,44.57,25.67,0.07,0.0
20170630:0810,62606000.0,699.5,140.44,15.92,55.16,27.17,0.62,0.0
20170630:0910,70281000.0,805.43,143.83,17.79,64.43,28.57,1.45,0.0
20170630:1010,72268000.0,801.89,174.12,18.39,70.06,29.63,2.0,0.0
20170630:1110,69736000.0,746.55,189.84,18.0,68.77,30.43,2.28,0.0
20170630:1210,63754000.0,686.37,163.38,16.98,61.51,30.96,2.14,0.0
20170630:1310,52848000.0,545.04,151.01,14.84,51.63,31.4,2.0,0.0
20170630:1410,37967000.0,370.19,130.82,11.95,40.83,31.61,1.86,0.0
20170630:1510,20152000.0,175.78,112.45,8.44,29.82,31.43,1.66,0.0
20170630:1610,5768000.0,23.36,79.29,4.78,18.97,30.26,0.97,0.0
20170630:1710,2539000.0,0.0,46.62,1.06,8.56,29.5,0.62,0.0
20170630:1810,0.0,0.0,0.0,0.0,0.0,27.23,1.1,0.0
20170630:1910,0.0,0.0,0.0,0.0,0.0,24.9,1.59,0.0
20170630:2010,0.0,0.0,0.0,0.0,0.0,23.25,1.72,0.0
20170630:2110,0.0,0.0,0.0,0.0,0.0,21.84,1.93,0.0
20170630:2210,0.0,0.0,0.0,0.0,0.0,20.81,2.0,0.0
20170630:2310,0.0,0.0,0.0,0.0,0.0,20.08,2.07,0.0
20170701:0010,0.0,0.0,0.0,0.0,0.0,19.47,2.0,0.0
20170701:0110,0.0,0.0,0.0,0.0,0.0,18.88,2.0,0.0
20170701:0210,0.0,0.0,0.0,0.0,0.0,18.33,2.07,0.0
20170701:0310,0.0,0.0,0.0,0.0,0.0,17.86,2.14,0.0
20170701:0410,3694000.0,11.61,55.54,2.7,11.97,18.3,2.07,0.0
20170701:0510,17320000.0,132.87,108.49,5.98,22.57,21.84,1.72,0.0
20170701:0610,35032000.0,311.38,141.6,9.56,33.51,26.28,1.52,0.0
20170701:0710,49982000.0,477.74,171.28,12.72,44.49,28.69,1.86,0.0
20170701:0810,62435000.0,654.37,168.83,15.59,55.09,30.57,2.62,0.0
20170701:0910,70008000.0,768.04,167.46,17.52,64.35,31.53,2.97,0.0
20170701:1010,73058000.0,822.92,158.85,18.48,69.99,32.29,3.24,0.0
20170701:1110,71120000.0,796.1,156.64,18.31,68.73,32.78,3.38,0.0
20170701:1210,64578000.0,705.21,150.58,17.1,61.49,33.04,3.45,0.0
20170701:1310,53256000.0,550.12,147.27,14.86,51.62,32.88,3.24,0.0
20170701:1410,38241000.0,380.93,122.62,12.03,40.83,32.33,2.55,0.0
20170701:1510,20115000.0,150.39,134.76,8.06,29.82,31.88,2.0,0.0
20170701:1610,6667000.0,19.15,92.51,4.51,18.96,30.63,1.38,0.0
20170701:1710,1118000.0,0.0,26.27,0.6,8.55,29.69,0.97,0.0
20170701:1810,0.0,0.0,0.0,0.0,0.0,28.76,1.03,0.0
20170701:1910,0.0,0.0,0.0,0.0,0.0,27.4,1.17,0.0
20170701:2010,0.0,0.0,0.0,0.0,0.0,27.11,0.83,0.0
20170701:2110,0.0,0.0,0.0,0.0,0.0,26.45,0.28,0.0
20170701:2210,0.0,0.0,0.0,0.0,0.0,25.29,0.14,0.0
20170701:2310,0.0,0.0,0.0,0.0,0.0,24.21,0.62,0.0
20170702:0010,0.0,0.0,0.0,0.0,0.0,20.94,1.24,0.0
20170702:0110,0.0,0.0,0.0,0.0,0.0,18.26,1.52,0.0
20170702:0210,0.0,0.0,0.0,0.0,0.0,17.27,1.31,0.0
20170702:0310,0.0,0.0,0.0,0.0,0.0,17.18,0.97,0.0
20170702:0410,3882000.0,10.2,58.09,2.6,11.9,16.92,0.83,0.0
20170702:0510,17527000.0,135.07,106.65,5.99,22.49,18.68,0.97,0.0
20170702:0610,35841000.0,304.5,145.42,9.48,33.43,20.01,1.38,0.0
20170702:0710,51778000.0,486.96,165.51,12.78,44.42,21.79,1.52,0.0
20170702:0810,63402000.0,641.72,175.92,15.48,55.01,23.13,1.52,0.0
20170702:0910,70353000.0,738.87,185.84,17.31,64.27,24.46,1.66,0.0
20170702:1010,72669000.0,763.32,197.59,18.08,69.91,25.54,1.93,0.0
20170702:1110,71186000.0,752.82,184.98,18.0,68.68,26.02,2.07,0.0
20170702:1210,64862000.0,679.07,168.51,16.9,61.47,25.15,1.52,0.0
20170702:1310,53889000.0,530.26,160.82,14.69,51.61,26.14,2.0,0.0
20170702:1410,38379000.0,333.76,157.93,11.58,40.82,24.99,1.45,0.0
20170702:1510,20690000.0,123.11,156.88,7.59,29.81,24.03,1.59,0.0
20170702:1610,8628000.0,8.03,117.83,3.59,18.95,23.14,1.38,0.0
20170702:1710,2664000.0,0.0,46.62,1.06,8.53,20.63,1.24,0.0
20170702:1810,0.0,0.0,0.0,0.0,0.0,19.49,1.59,0.0
20170702:1910,0.0,0.0,0.0,0.0,0.0,19.32,1.38,0.0
20170702:2010,0.0,0.0,0.0,0.0,0.0,18.38,0.9,0.0
20170702:2110,0.0,0.0,0.0,0.0,0.0,17.86,1.59,0.0
20170702:2210,0.0,0.0,0.0,0.0,0.0,17.15,1.93,0.0
20170702:2310,0.0,0.0,0.0,0.0,0.0,16.22,1.59,0.0
20170703:0010,0.0,0.0,0.0,0.0,0.0,15.77,0.76,0.0
20170703:0110,0.0,0.0,0.0,0.0,0.0,15.51,0.97,0.0
20170703:0210,0.0,0.0,0.0,0.0,0.0,15.01,1.59,0.0
20170703:0310,0.0,0.0,0.0,0.0,0.0,14.72,1.31,0.0
20170703:0410,4295000.0,7.84,63.33,2.43,11.81,14.76,1.45,0.0
20170703:0510,1210000.0,0.0,26.19,0.56,22.41,14.58,1.45,0.0
20170703:0610,5958000.0,0.0,85.79,1.83,33.35,14.85,1.52,0.0
20170703:0710,10704000.0,0.0,140.87,3.01,44.34,14.48,1.45,0.0
20170703:0810,12514000.0,0.0,161.64,3.45,54.92,14.55,1.72,0.0
20170703:0910,9003000.0,0.0,121.01,2.58,64.18,14.47,2.48,0.0
20170703:1010,7356000.0,0.0,102.04,2.18,69.83,14.66,2.28,0.0
20170703:1110,6054000.0,0.0,86.69,1.85,68.62,14.4,2.28,0.0
20170703:1210,13413000.0,0.0,171.58,3.66,61.44,14.39,2.34,0.0
20170703:1310,4013000.0,0.0,62.31,1.33,51.59,14.41,1.86,0.0
20170703:1410,3792000.0,0.0,59.6,1.27,40.81,14.4,2.07,0.0
20170703:1510,1936000.0,0.0,36.12,0.77,29.8,14.64,2.34,0.0
20170703:1610,3644000.0,0.0,57.79,1.23,18.94,14.44,1.79,0.0
20170703:1710,47000.0,0.0,6.78,0.15,8.51,13.94,2.07,0.0
20170703:1810,0.0,0.0,0.0,0.0,0.0,13.93,2.28,0.0
20170703:1910,0.0,0.0,0.0,0.0,0.0,13.5,1.45,0.0
20170703:2010,0.0,0.0,0.0,0.0,0.0,13.11,1.45,0.0
20170703:2110,0.0,0.0,0.0,0.0,0.0,12.71,1.45,0.0
20170703:2210,0.0,0.0,0.0,0.0,0.0,12.7,1.59,0.0
20170703:2310,0.0,0.0,0.0,0.0,0.0,12.66,1.45,0.0
20170704:0010,0.0,0.0,0.0,0.0,0.0,12.67,1.24,0.0
20170704:0110,0.0,0.0,0.0,0.0,0.0,12.9,1.31,0.0
20170704:0210,0.0,0.0,0.0,0.0,0.0,12.92,1.45,0.0
20170704:0310,0.0,0.0,0.0,0.0,0.0,12.96,1.52,0.0
20170704:0410,290000.0,0.0,11.74,0.25,11.73,13.03,1.52,0.0
20170704:0510,3666000.0,0.0,57.79,1.23,22.32,13.17,1.59,0.0
20170704:0610,15058000.0,6.28,183.62,4.05,33.27,13.55,2.0,0.0
20170704:0710,0.0,0.0,0.0,0.0,0.0,14.01,1.38,0.0
20170704:0810,18361000.0,0.0,229.37,4.9,54.84,14.88,1.59,0.0
20170704:0910,53147000.0,244.01,408.28,12.78,64.09,15.96,1.86,0.0
20170704:1010,71126000.0,606.08,290.25,16.9,69.74,17.11,1.93,0.0
20170704:1110,64703000.0,454.81,352.25,15.61,68.56,18.16,2.41,0.0
20170704:1210,56671000.0,351.83,349.69,14.03,61.4,18.98,2.55,0.0
20170704:1310,47807000.0,286.43,302.23,12.34,51.57,19.02,2.28,0.0
20170704:1410,39967000.0,341.24,153.53,11.64,40.79,19.46,2.28,0.0
20170704:1510,21580000.0,190.16,101.16,8.6,29.78,19.59,2.07,0.0
20170704:1610,4868000.0,31.06,60.89,5.13,18.92,19.35,1.79,0.0
20170704:1710,2366000.0,0.0,42.38,0.96,8.49,18.67,1.17,0.0
20170704:1810,0.0,0.0,0.0,0.0,0.0,17.55,0.76,0.0
20170704:1910,0.0,0.0,0.0,0.0,0.0,16.61,0.97,0.0
20170704:2010,0.0,0.0,0.0,0.0,0.0,16.58,0.83,0.0
20170704:2110,0.0,0.0,0.0,0.0,0.0,16.14,0.55,0.0
20170704:2210,0.0,0.0,0.0,0.0,0.0,15.5,0.34,0.0
20170704:2310,0.0,0.0,0.0,0.0,0.0,15.02,0.34,0.0
20170705:0010,0.0,0.0,0.0,0.0,0.0,14.5,0.41,0.0
20170705:0110,0.0,0.0,0.0,0.0,0.0,13.94,0.55,0.0
20170705:0210,0.0,0.0,0.0,0.0,0.0,13.38,0.62,0.0
20170705:0310,0.0,0.0,0.0,0.0,0.0,12.84,0.62,0.0
20170705:0410,2831000.0,14.14,42.95,2.87,11.64,12.59,0.48,0.0
20170705:0510,18062000.0,163.96,83.74,6.28,22.24,13.37,0.21,0.0
20170705:0610,37307000.0,346.01,117.17,9.77,33.18,16.15,0.69,0.0
20170705:0710,53699000.0,522.89,142.18,12.99,44.17,17.41,1.24,0.0
20170705:0810,65752000.0,677.29,154.05,15.69,54.75,18.46,1.38,0.0
20170705:0910,73550000.0,796.69,149.39,17.66,63.99,19.5,1.59,0.0
20170705:1010,76787000.0,854.74,138.65,18.64,69.64,20.35,1.86,0.0
20170705:1110,75205000.0,842.43,127.49,18.58,68.49,21.0,2.0,0.0
20170705:1210,68059000.0,733.41,133.05,17.25,61.36,21.42,2.07,0.0
20170705:1310,55781000.0,552.18,147.71,14.84,51.54,21.66,2.0,0.0
20170705:1410,40092000.0,369.45,133.24,11.89,40.77,21.63,2.0,0.0
20170705:1510,21408000.0,187.16,104.0,8.54,29.76,21.37,2.0,0.0
20170705:1610,4798000.0,31.39,60.27,5.11,18.89,20.71,1.79,0.0
20170705:1710,2353000.0,0.0,42.38,0.96,8.46,19.72,1.45,0.0
20170705:1810,0.0,0.0,0.0,0.0,0.0,18.11,1.24,0.0
20170705:1910,0.0,0.0,0.0,0.0,0.0,16.69,1.1,0.0
20170705:2010,0.0,0.0,0.0,0.0,0.0,16.33,0.9,0.0
20170705:2110,0.0,0.0,0.0,0.0,0.0,16.22,0.76,0.0
20170705:2210,0.0,0.0,0.0,0.0,0.0,15.49,0.55,0.0
20170705:2310,0.0,0.0,0.0,0.0,0.0,14.91,0.55,0.0
20170706:0010,0.0,0.0,0.0,0.0,0.0,14.45,0.69,0.0
20170706:0110,0.0,0.0,0.0,0.0,0.0,13.89,0.76,0.0
20170706:0210,0.0,0.0,0.0,0.0,0.0,13.46,0.76,0.0
20170706:0310,0.0,0.0,0.0,0.0,0.0,13.05,0.83,0.0
20170706:0410,2821000.0,13.55,43.08,2.83,11.54,12.9,0.83,0.0
20170706:0510,17896000.0,162.75,83.82,6.25,22.15,14.53,0.48,0.0
20170706:0610,36789000.0,338.42,122.03,9.7,33.09,17.34,0.48,0.0
20170706:0710,52481000.0,522.59,142.28,12.97,44.08,18.85,0.28,0.0
20170706:0810,63101000.0,640.37,176.33,15.4,54.65,20.27,0.55,0.0
20170706:0910,66960000.0,623.22,254.84,16.42,63.89,21.46,0.76,0.0
20170706:1010,72523000.0,763.37,199.09,18.04,69.54,22.41,0.97,0.0
20170706:1110,71649000.0,768.12,177.41,18.08,68.41,23.17,1.24,0.0
20170706:1210,65715000.0,694.85,159.06,16.96,61.31,23.68,1.45,0.0
20170706:1310,55238000.0,573.68,133.36,15.0,51.51,23.97,1.38,0.0
20170706:1410,39875000.0,391.5,117.61,12.09,40.74,24.13,1.38,0.0
20170706:1510,21122000.0,187.73,104.1,8.54,29.73,24.05,1.38,0.0
20170706:1610,4866000.0,30.98,62.19,5.07,18.86,23.66,1.38,0.0
20170706:1710,2255000.0,0.0,41.53,0.94,8.42,22.53,1.17,0.0
20170706:1810,0.0,0.0,0.0,0.0,0.0,21.11,1.1,0.0
20170706:1910,0.0,0.0,0.0,0.0,0.0,21.55,0.34,0.0
20170706:2010,0.0,0.0,0.0,0.0,0.0,20.86,0.14,0.0
20170706:2110,0.0,0.0,0.0,0.0,0.0,20.28,0.55,0.0
20170706:2210,0.0,0.0,0.0,0.0,0.0,19.03,0.97,0.0
20170706:2310,0.0,0.0,0.0,0.0,0.0,17.72,1.17,0.0
20170707:0010,0.0,0.0,0.0,0.0,0.0,16.61,1.31,0.0
20170707:0110,0.0,0.0,0.0,0.0,0.0,15.94,1.38,0.0
20170707:0210,0.0,0.0,0.0,0.0,0.0,15.41,1.45,0.0
20170707:0310,0.0,0.0,0.0,0.0,0.0,15.15,1.38,0.0
20170707:0410,2925000.0,12.36,45.24,2.76,11.45,15.42,1.24,0.0
20170707:0510,17565000.0,156.57,87.57,6.15,22.05,16.97,0.76,0.0
20170707:0610,36302000.0,331.74,124.97,9.6,33.0,19.63,1.03,0.0
20170707:0710,52463000.0,502.67,154.23,12.8,43.98,20.98,1.72,0.0
20170707:0810,64733000.0,652.42,169.43,15.48,54.56,21.97,2.21,0.0
20170707:0910,69916000.0,670.47,227.52,16.75,63.79,22.72,2.41,0.0
20170707:1010,72712000.0,706.77,233.27,17.62,69.43,23.35,2.55,0.0
20170707:1110,71243000.0,698.71,220.55,17.56,68.33,23.8,2.62,0.0
20170707:1210,67494000.0,720.9,143.26,17.15,61.26,24.09,2.62,0.0
20170707:1310,54885000.0,533.24,161.45,14.67,51.47,24.24,2.34,0.0
20170707:1410,39723000.0,370.16,133.5,11.87,40.71,24.05,2.07,0.0
20170707:1510,21264000.0,191.3,101.51,8.58,29.7,23.68,1.79,0.0
20170707:1610,4962000.0,30.74,63.3,5.03,18.82,23.15,1.24,0.0
20170707:1710,2322000.0,0.0,42.38,0.96,8.38,22.13,0.97,0.0
20170707:1810,0.0,0.0,0.0,0.0,0.0,20.32,1.03,0.0
20170707:1910,0.0,0.0,0.0,0.0,0.0,20.32,0.97,0.0
20170707:2010,0.0,0.0,0.0,0.0,0.0,19.02,1.1,0.0
20170707:2110,0.0,0.0,0.0,0.0,0.0,18.19,1.17,0.0
20170707:2210,0.0,0.0,0.0,0.0,0.0,17.27,1.31,0.0
20170707:2310,0.0,0.0,0.0,0.0,0.0,16.84,1.31,0.0
20170708:0010,0.0,0.0,0.0,0.0,0.0,16.15,1.38,0.0
20170708:0110,0.0,0.0,0.0,0.0,0.0,15.45,1.45,0.0
20170708:0210,0.0,0.0,0.0,0.0,0.0,14.58,1.52,0.0
20170708:0310,0.0,0.0,0.0,0.0,0.0,13.84,1.59,0.0
20170708:0410,2426000.0,0.0,42.44,0.91,11.35,14.05,1.45,0.0
20170708:0510,8311000.0,2.15,112.86,2.47,21.96,17.38,0.97,0.0
20170708:0610,19320000.0,29.8,217.56,5.24,32.9,20.29,0.9,0.0
20170708:0710,46321000.0,339.89,243.21,11.41,43.89,21.72,1.31,0.0
20170708:0810,52136000.0,329.21,332.76,12.74,54.45,22.61,1.59,0.0
20170708:0910,65626000.0,553.41,292.36,15.84,63.68,23.49,2.14,0.0
20170708:1010,75827000.0,839.33,150.34,18.5,69.32,24.0,2.41,0.0
20170708:1110,72975000.0,784.2,167.57,18.16,68.24,24.18,2.21,0.0
20170708:1210,65000000.0,644.63,192.95,16.58,61.2,24.76,2.28,0.0
20170708:1310,16876000.0,0.9,220.38,4.72,51.42,24.67,2.14,0.0
20170708:1410,37855000.0,294.86,186.63,11.12,40.67,24.62,2.0,0.0
20170708:1510,17511000.0,31.79,200.51,5.36,29.66,24.57,1.79,0.0
20170708:1610,4529000.0,0.0,71.34,1.52,18.78,24.02,1.17,0.0
20170708:1710,2436000.0,0.0,44.07,1.0,8.33,23.21,0.97,0.0
20170708:1810,0.0,0.0,0.0,0.0,0.0,22.14,0.9,0.0
20170708:1910,0.0,0.0,0.0,0.0,0.0,22.54,0.69,0.0
20170708:2010,0.0,0.0,0.0,0.0,0.0,21.29,0.97,0.0
20170708:2110,0.0,0.0,0.0,0.0,0.0,19.96,1.17,0.0
20170708:2210,0.0,0.0,0.0,0.0,0.0,19.07,1.24,0.0
20170708:2310,0.0,0.0,0.0,0.0,0.0,18.38,1.31,0.0
20170709:0010,0.0,0.0,0.0,0.0,0.0,17.98,1.31,0.0
20170709:0110,0.0,0.0,0.0,0.0,0.0,17.82,1.31,0.0
20170709:0210,0.0,0.0,0.0,0.0,0.0,17.35,1.31,0.0
20170709:0310,0.0,0.0,0.0,0.0,0.0,16.97,1.31,0.0
20170709:0410,3394000.0,8.91,52.58,2.49,11.24,17.07,1.17,0.0
20170709:0510,16916000.0,127.74,107.12,5.76,21.86,19.07,0.76,0.0
20170709:0610,35716000.0,323.9,129.95,9.5,32.81,21.51,0.97,0.0
20170709:0710,51558000.0,492.41,160.38,12.68,43.79,22.74,1.52,0.0
20170709:0810,63922000.0,652.22,168.67,15.42,54.35,23.51,1.93,0.0
20170709:0910,71197000.0,753.05,177.54,17.29,63.56,24.17,1.93,0.0
20170709:1010,72902000.0,764.25,198.5,17.98,69.2,24.48,1.72,0.0
20170709:1110,58581000.0,379.04,382.73,14.78,68.14,24.87,1.52,0.0
20170709:1210,58141000.0,452.03,304.47,14.98,61.13,25.46,1.45,0.0
20170709:1310,33769000.0,85.72,346.77,9.12,51.37,25.71,1.45,0.0
20170709:1410,2817000.0,0.0,49.67,1.06,40.63,25.71,1.31,0.0
20170709:1510,21085000.0,181.71,109.96,8.4,29.62,25.11,1.52,0.0
20170709:1610,8347000.0,10.5,113.58,3.72,18.74,23.65,1.31,0.0
20170709:1710,2313000.0,0.0,42.38,0.96,8.28,22.78,0.41,0.0
20170709:1810,0.0,0.0,0.0,0.0,0.0,22.25,0.14,0.0
20170709:1910,0.0,0.0,0.0,0.0,0.0,22.8,0.48,0.0
20170709:2010,0.0,0.0,0.0,0.0,0.0,22.11,0.55,0.0
20170709:2110,0.0,0.0,0.0,0.0,0.0,21.43,0.62,0.0
20170709:2210,0.0,0.0,0.0,0.0,0.0,20.72,0.62,0.0
20170709:2310,0.0,0.0,0.0,0.0,0.0,20.11,0.69,0.0
20170710:0010,0.0,0.0,0.0,0.0,0.0,19.61,0.76,0.0
20170710:0110,0.0,0.0,0.0,0.0,0.0,19.18,0.9,0.0
20170710:0210,0.0,0.0,0.0,0.0,0.0,17.97,1.1,0.0
20170710:0310,0.0,0.0,0.0,0.0,0.0,16.3,1.38,0.0
20170710:0410,3320000.0,9.03,51.34,2.51,11.14,15.77,1.45,0.0
20170710:0510,17080000.0,143.12,95.2,5.92,21.75,18.78,1.17,0.0
20170710:0610,35655000.0,317.3,132.9,9.41,32.7,21.14,1.45,0.0
20170710:0710,51179000.0,483.38,165.4,12.59,43.68,22.67,1.38,0.0
20170710:0810,58770000.0,508.63,252.11,14.34,54.24,24.14,1.31,0.0
20170710:0910,64003000.0,552.9,292.69,15.81,63.44,25.3,1.17,0.0
20170710:1010,59659000.0,410.52,381.07,15.09,69.07,26.3,0.97,0.0
20170710:1110,64443000.0,577.47,291.86,16.6,68.03,26.82,0.69,0.0
20170710:1210,42773000.0,159.0,399.9,11.41,61.06,26.92,0.62,0.0
20170710:1310,42828000.0,236.85,323.57,11.68,51.32,27.27,0.48,0.0
20170710:1410,20776000.0,19.91,254.17,5.9,40.58,27.22,0.48,0.0
20170710:1510,2468000.0,0.0,45.15,0.96,29.57,26.55,0.97,0.0
20170710:1610,784000.0,0.0,20.77,0.44,18.69,26.02,1.17,0.0
20170710:1710,2481000.0,0.0,44.92,1.02,8.22,24.62,1.17,0.0
20170710:1810,0.0,0.0,0.0,0.0,0.0,22.91,1.1,0.0
20170710:1910,0.0,0.0,0.0,0.0,0.0,20.91,1.45,0.0
20170710:2010,0.0,0.0,0.0,0.0,0.0,19.71,1.59,0.0
20170710:2110,0.0,0.0,0.0,0.0,0.0,18.77,1.66,0.0
20170710:2210,0.0,0.0,0.0,0.0,0.0,18.11,1.72,0.0
20170710:2310,0.0,0.0,0.0,0.0,0.0,17.45,1.72,0.0
20170711:0010,0.0,0.0,0.0,0.0,0.0,16.92,1.72,0.0
20170711:0110,0.0,0.0,0.0,0.0,0.0,16.45,1.66,0.0
20170711:0210,0.0,0.0,0.0,0.0,0.0,16.06,1.66,0.0
20170711:0310,0.0,0.0,0.0,0.0,0.0,15.75,1.59,0.0
