rollout/ep_len_mean,time/fps,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss
336.0,11,1373,40600,-7668.242018680001,461328,1782.8029774257116,460992,0.001,264860.74224562873
336.0,11,1374,40629,-7668.68619276,461664,1722.786474682036,461328,0.001,320608.44196428574
336.0,11,1375,40658,-7695.21336192,462000,1668.9961151849657,461664,0.001,367992.21916852676
336.0,11,1376,40688,-7569.682566960001,462336,1782.8089397975377,462000,0.001,859876.6363932291
336.0,11,1377,40717,-7572.31050419,462672,1798.368130093529,462336,0.001,286128.3506208147
336.0,11,1378,40746,-7556.35757965,463008,1752.0127558026995,462672,0.001,268292.07789248513
336.0,11,1379,40775,-7559.358409460001,463344,1769.8838135855538,463008,0.001,273652.8459530785
336.0,11,1380,40804,-7627.690053480001,463680,1762.9820547558013,463344,0.001,250085.73557245164
336.0,11,1381,40834,-7650.8526270600005,464016,1806.6483059837706,463680,0.001,249801.63398670015
336.0,11,1382,40863,-7689.523503060001,464352,1818.8763113475982,464016,0.001,278462.08197312127
336.0,11,1383,40892,-7718.43148858,464688,1778.370653969901,464352,0.001,318081.51231166295
336.0,11,1384,40921,-7730.618223600001,465024,1767.879538581485,464688,0.001,259784.05432128906
336.0,11,1385,40951,-7761.648396160001,465360,1671.5401898338682,465024,0.001,326743.90276227676
336.0,11,1386,40980,-7743.9522378500005,465696,1754.6358936854772,465360,0.001,212945.75376674108
336.0,11,1387,41009,-7686.980463150002,466032,1789.9767606826056,465696,0.001,210962.13002232142
336.0,11,1388,41038,-7775.8676756,466368,1781.5680930728004,466032,0.001,184278.19721330915
336.0,11,1389,41067,-7737.28337235,466704,1769.8500705900647,466368,0.001,288062.2469191778
336.0,11,1390,41096,-7732.357645379999,467040,1731.8998638334729,466704,0.001,273917.60869489395
336.0,11,1391,41125,-7736.5624542099995,467376,1746.92421068464,467040,0.001,271400.78605724516
336.0,11,1392,41154,-7722.8312693299995,467712,1738.9277390979585,467376,0.001,207943.39812360491
336.0,11,1393,41184,-7697.46122002,468048,1765.9155160813104,467712,0.001,186893.66311500187
336.0,11,1394,41213,-7675.5877855399995,468384,1749.8177621023995,468048,0.001,230967.0215890067
336.0,11,1395,41242,-7662.046463509998,468720,1714.053771064395,468384,0.001,293851.02978515625
336.0,11,1396,41271,-7678.225614520001,469056,1813.1918928963798,468720,0.001,228347.42027064733
336.0,11,1397,41301,-7597.3256236199995,469392,1709.4485762459892,469056,0.001,299534.8160807292
336.0,11,1398,41335,-7615.241662200001,469728,1741.2056241716657,469392,0.001,233450.62369791666
336.0,11,1399,41366,-7605.231955440001,470064,1751.339756011963,469728,0.001,260075.816906157
336.0,11,1400,41394,-7627.817977130001,470400,1745.540596916562,470064,0.001,247472.70628138952
336.0,11,1401,41424,-7663.619856249999,470736,1721.125383831206,470400,0.001,319295.8590146019
336.0,11,1402,41453,-7642.33089684,471072,1737.129881359282,470736,0.001,193555.92578125
336.0,11,1403,41482,-7653.0761699899995,471408,1755.024398803711,471072,0.001,214837.73039318266
336.0,11,1404,41511,-7616.055713650001,471744,1712.706740788051,471408,0.001,241461.60872395834
336.0,11,1405,41541,-7602.87595546,472080,1701.0058900742304,471744,0.001,245435.31668526787
336.0,11,1406,41571,-7628.108312780001,472416,1729.6926434834797,472080,0.001,344293.7531738281
336.0,11,1407,41600,-7614.59520478,472752,1757.7790908813477,472416,0.001,288131.6452985491
336.0,11,1408,41631,-7652.88356604,473088,1767.9952160063244,472752,0.001,214608.77696010045
336.0,11,1409,41660,-7680.80992434,473424,1793.305936540876,473088,0.001,311632.7769833519
336.0,11,1410,41689,-7670.416333270001,473760,1795.1208902994792,473424,0.001,279020.1442057292
336.0,11,1411,41718,-7626.24548491,474096,1743.2024434407551,473760,0.001,288666.14227585564
336.0,11,1412,41747,-7676.45321002,474432,1708.693628765288,474096,0.001,353579.35105096723
336.0,11,1413,41776,-7647.55917865,474768,1765.7583194914318,474432,0.001,278294.6902436756
336.0,11,1414,41805,-7656.24287411,475104,1723.82427524385,474768,0.001,243900.54809570312
336.0,11,1415,41834,-7739.296256269999,475440,1674.5974943978447,475104,0.001,354847.5602039156
336.0,11,1416,41863,-7724.961568429999,475776,1720.0553468976702,475440,0.001,296677.1326555525
336.0,11,1417,41892,-7773.313836519998,476112,1692.865255991618,475776,0.001,354700.9052908761
336.0,11,1418,41922,-7828.6631195,476448,1677.6998957679384,476112,0.001,340370.79451497394
336.0,11,1419,41951,-7741.58169027,476784,1699.980067298526,476448,0.001,246180.27125767298
336.0,11,1420,41979,-7810.451756949999,477120,1661.5864363170806,476784,0.001,270482.9154168992
336.0,11,1421,42009,-7774.84400501,477456,1691.392336890811,477120,0.001,294481.52761114214
336.0,11,1422,42038,-7764.83612718,477792,1737.0183067321777,477456,0.001,255781.4252232143
336.0,11,1423,42067,-7717.543980709999,478128,1674.9510180155437,477792,0.001,384138.7475179036
336.0,11,1424,42096,-7807.839623469999,478464,1706.511316571917,478128,0.001,265982.08056640625
336.0,11,1425,42125,-7895.03019382,478800,1639.9915402730305,478464,0.001,335960.796375093
336.0,11,1426,42155,-7942.286629939999,479136,1666.942040216355,478800,0.001,214380.47095889138
336.0,11,1427,42184,-7938.5533832,479472,1699.2855333600726,479136,0.001,224179.5934419178
336.0,11,1428,42214,-7947.26208753,479808,1698.8388021559942,479472,0.001,297979.032203311
336.0,11,1429,42243,-7974.47339071,480144,1676.233167920794,479808,0.001,241431.79939778647
336.0,11,1430,42272,-7954.531624849999,480480,1645.5848597571962,480144,0.001,229201.60618954612
336.0,11,1431,42301,-7962.272779850001,480816,1682.0561563400995,480480,0.001,340073.76658993674
336.0,11,1432,42330,-7887.485196819999,481152,1646.8281415303547,480816,0.001,321160.08444940473
336.0,11,1433,42359,-7868.02141496,481488,1622.6076770964123,481152,0.001,295833.7757045201
336.0,11,1434,42388,-7957.68178308,481824,1641.005701337542,481488,0.001,280454.97552780877
336.0,11,1435,42417,-7978.129110510001,482160,1648.8811376662482,481824,0.001,274229.7363978795
336.0,11,1436,42446,-7972.838607260001,482496,1710.8911646888369,482160,0.001,233421.7310500372
336.0,11,1437,42475,-8032.14322944,482832,1734.365328470866,482496,0.001,316092.28994605655
336.0,11,1438,42505,-7917.220354359999,483168,1727.6625794910249,482832,0.001,209887.01402064733
336.0,11,1439,42534,-7926.320444619999,483504,1762.7843538920085,483168,0.001,202202.07774135045
336.0,11,1440,42563,-7992.257470349999,483840,1744.9373926435198,483504,0.001,219340.4786435082
336.0,11,1441,42591,-8008.47118212,484176,1701.6037317911785,483840,0.001,253425.60511416482
336.0,11,1442,42621,-7980.103200099999,484512,1749.8319687616258,484176,0.001,189365.86528087797
336.0,11,1443,42650,-7916.79851283,484848,1734.647761571975,484512,0.001,230909.42178780693
336.0,11,1444,42679,-7950.43650685,485184,1728.235610961914,484848,0.001,253503.52485584078
336.0,11,1445,42708,-7945.9987399500005,485520,1714.7957987104144,485184,0.001,322347.84000651044
336.0,11,1446,42738,-7940.3191940100005,485856,1699.115740639823,485520,0.001,213339.24421037946
336.0,11,1447,42767,-7892.10613067,486192,1700.4540497916084,485856,0.001,281992.6722877139
336.0,11,1448,42796,-7940.11978717,486528,1720.1763458251953,486192,0.001,281503.3698730469
336.0,11,1449,42825,-7955.797521520001,486864,1733.8522998264857,486528,0.001,297393.6549479167
336.0,11,1450,42854,-7937.060033810001,487200,1705.1017706734795,486864,0.001,224225.6040794736
336.0,11,1451,42883,-7956.05361987,487536,1683.399351755778,487200,0.001,187789.92030552455
336.0,11,1452,42912,-8058.07507583,487872,1730.7905337015789,487536,0.001,310227.53528994607
336.0,11,1453,42941,-8126.50339489,488208,1649.8911641438801,487872,0.001,250536.6563953218
336.0,11,1454,42971,-8117.4155686799995,488544,1719.4515429905482,488208,0.001,299415.0259079706
336.0,11,1455,43000,-8126.330810400001,488880,1695.8393086024694,488544,0.001,228569.14897228422
336.0,11,1456,43029,-8125.002970150002,489216,1703.3895207359678,488880,0.001,343227.5679175967
336.0,11,1457,43058,-8147.5409260199995,489552,1678.7073618570964,489216,0.001,264080.7527785528
336.0,11,1458,43088,-8098.656642409999,489888,1655.5675858997163,489552,0.001,237091.70424107142
336.0,11,1459,43118,-8122.76480693,490224,1702.7058753967285,489888,0.001,241935.16932896205
336.0,11,1460,43147,-8164.0644651,490560,1675.547935667492,490224,0.001,343307.09425571986
336.0,11,1461,43176,-8154.058861039999,490896,1667.6071170625232,490560,0.001,345643.1350969587
336.0,11,1462,43205,-8178.37336076,491232,1631.5984228224982,490896,0.001,221463.7388044085
336.0,11,1463,43234,-8176.60232416,491568,1689.032391866048,491232,0.001,301480.2176339286
336.0,11,1464,43263,-8151.3434248700005,491904,1637.407089596703,491568,0.001,263689.70456659223
336.0,11,1465,43292,-8178.54935068,492240,1649.9642568315778,491904,0.001,162159.57813662576
336.0,11,1466,43321,-8141.38830589,492576,1672.1308908008393,492240,0.001,175896.1882091704
336.0,11,1467,43351,-8146.8325062600015,492912,1696.53612554641,492576,0.001,331482.91055733815
336.0,11,1468,43380,-8156.21512719,493248,1658.5831173488073,492912,0.001,190179.59037272134
336.0,11,1469,43409,-8166.892462370001,493584,1675.2362670898438,493248,0.001,255913.0079578218
336.0,11,1470,43438,-8157.73383953,493920,1681.6568638029553,493584,0.001,231820.61477515812
336.0,11,1471,43469,-8253.95846215,494256,1679.1789685203917,493920,0.001,204286.72187732515
336.0,11,1472,43498,-8237.900615120001,494592,1686.4451352074034,494256,0.001,290918.8599911644
336.0,11,1473,43527,-8218.802747830001,494928,1674.6612670535133,494592,0.001,246573.22588239398
336.0,11,1474,43556,-8234.346431120002,495264,1628.4883213951475,494928,0.001,219413.89048549108
336.0,11,1475,43586,-8177.742611390001,495600,1685.6068785531181,495264,0.001,187572.16535877046
336.0,11,1476,43615,-8250.90224909,495936,1589.40111941383,495600,0.001,325977.32803199405
336.0,11,1477,43644,-8201.888377539999,496272,1610.5823467799596,495936,0.001,254764.19559733072
336.0,11,1478,43673,-8230.667525400002,496608,1615.6471633911133,496272,0.001,226115.02955264138
336.0,11,1479,43702,-8260.17356995,496944,1619.9493609837123,496608,0.001,301791.9349016462
336.0,11,1480,43732,-8218.182171460001,497280,1650.6382669721331,496944,0.001,199465.3640718006
336.0,11,1481,43760,-8292.31144803,497616,1641.4717447190058,497280,0.001,269604.08840215777
336.0,11,1482,43789,-8267.81909168,497952,1623.684832436698,497616,0.001,242452.71687244234
336.0,11,1483,43820,-8318.819724039999,498288,1601.9796778361003,497952,0.001,320785.04619489395
336.0,11,1484,43852,-8335.868177839999,498624,1597.7287839253743,498288,0.001,227288.77909923735
336.0,11,1485,43882,-8312.19618784,498960,1616.2423825945173,498624,0.001,254384.02632068453
336.0,11,1486,43912,-8314.56062148,499296,1666.2211607070196,498960,0.001,349349.8714657738
336.0,11,1487,43942,-8331.85161639,499632,1598.4659896123976,499296,0.001,320462.8766450428
336.0,11,1488,43971,-8246.16658262,499968,1630.9406113397508,499632,0.001,344576.7365838914
336.0,11,1489,44000,-8199.25270732,500304,1616.7937035333543,499968,0.001,333545.8134416853
336.0,11,1490,44029,-8126.231650190002,500640,1620.1510848999023,500304,0.001,214060.62153552828
336.0,11,1491,44058,-8151.38886515,500976,1611.963863554455,500640,0.001,409260.2146054222
336.0,11,1492,44089,-8197.23381214,501312,1663.46248790196,500976,0.001,275198.6374395461
336.0,11,1493,44117,-8294.90648008,501648,1639.7889673142206,501312,0.001,260808.4923328218
336.0,11,1494,44146,-8355.601338120001,501984,1613.4021366664342,501648,0.001,326757.84962100076
336.0,11,1495,44175,-8341.740581510001,502320,1651.3215800694056,501984,0.001,181035.67595563616
336.0,11,1496,44204,-8294.6734143,502656,1659.9639458429247,502320,0.001,316424.7171340216
336.0,11,1497,44234,-8364.34168346,502992,1700.7724939982097,502656,0.001,250427.5673653739
336.0,11,1498,44264,-8294.989346580001,503328,1679.4090140206474,502992,0.001,259053.93894740514
336.0,11,1499,44294,-8358.08502555,503664,1664.178379058838,503328,0.001,262482.1286969866
336.0,11,1500,44323,-8347.62866532,504000,1700.4227680024646,503664,0.001,369056.4910016741
336.0,11,1501,44352,-8358.538417669999,504336,1663.192479996454,504000,0.001,280881.68917410716
336.0,11,1502,44381,-8386.539873310001,504672,1647.6856502351307,504336,0.001,278071.3180280413
336.0,11,1503,44411,-8359.801023510001,505008,1628.746562412807,504672,0.001,268421.75280180434
336.0,11,1504,44440,-8396.445398030002,505344,1595.2521883646648,505008,0.001,336114.1933244978
336.0,11,1505,44469,-8380.04509413,505680,1632.077507745652,505344,0.001,237235.246547154
336.0,11,1506,44498,-8446.112683890002,506016,1685.8202825273786,505680,0.001,175473.62858654204
336.0,11,1507,44527,-8510.944611130002,506352,1632.6064505804152,506016,0.001,279473.82352120534
336.0,11,1508,44557,-8500.86558277,506688,1659.6450845627558,506352,0.001,272962.1297433036
336.0,11,1509,44586,-8425.313231150001,507024,1654.898902529762,506688,0.001,195047.50008719307
336.0,11,1510,44615,-8414.710203350001,507360,1622.1831494285948,507024,0.001,201112.64103190103
336.0,11,1511,44644,-8393.14951303,507696,1667.5905331202916,507360,0.001,254243.63711983818
336.0,11,1512,44673,-8353.77269338,508032,1617.6934496561687,507696,0.001,330274.9655296689
336.0,11,1513,44702,-8295.19823387,508368,1629.017084757487,508032,0.001,251872.437226795
336.0,11,1514,44731,-8289.00539224,508704,1676.534988221668,508368,0.001,384517.65073939733
336.0,11,1515,44760,-8252.9048403,509040,1609.1892347789947,508704,0.001,321295.76416015625
336.0,11,1516,44789,-8214.26862836,509376,1615.446410769508,509040,0.001,249319.98514229912
336.0,11,1517,44868,-8198.648528999998,509712,1658.9521257309686,509376,0.001,260290.37059965587
336.0,11,1518,44885,-8209.0836164,510048,1654.7460728599913,509712,0.001,289948.63659086684
336.0,11,1519,44911,-8297.70328161,510384,1645.166800181071,510048,0.001,322591.72570219496
336.0,11,1520,45334,-8257.914549309999,510720,1658.1415359860375,510384,0.001,220747.60452706474
336.0,11,1521,45354,-8293.52230125,511056,1666.503988720122,510720,0.001,207055.9391857329
336.0,11,1522,45372,-8341.98664389,511392,1629.1847779410225,511056,0.001,264085.6039922805
336.0,11,1523,45389,-8424.31362791,511728,1692.9286099388487,511392,0.001,412442.9920363653
336.0,11,1524,45406,-8380.71201961,512064,1622.21879196167,511728,0.001,275956.0681210472
336.0,11,1525,45424,-8343.50159179,512400,1623.5019246055967,512064,0.001,297388.6624348958
336.0,11,1526,45442,-8321.152207449999,512736,1575.8892511640277,512400,0.001,297101.5796363467
336.0,11,1527,45461,-8282.96829605,513072,1652.7932973589216,512736,0.001,412455.01388695126
336.0,11,1528,45481,-8268.09176338,513408,1559.517110188802,513072,0.001,286155.21386137465
336.0,11,1529,45504,-8179.46303019,513744,1585.0375061035156,513408,0.001,306412.3483421689
336.0,11,1530,45529,-8158.14399169,514080,1585.8164300464448,513744,0.001,280111.0109979539
336.0,11,1531,45558,-8097.79551213,514416,1570.3040637061708,514080,0.001,409084.889625186
336.0,11,1532,45588,-8190.037775180001,514752,1586.9829690115791,514416,0.001,349769.4452253069
336.0,11,1533,45617,-8163.546033960001,515088,1583.545769464402,514752,0.001,272731.3361816406
336.0,11,1534,45646,-8163.766039270001,515424,1610.8100438799177,515088,0.001,374498.4036342076
336.0,11,1535,45675,-8127.192920860002,515760,1639.195143745059,515424,0.001,246630.7940499442
336.0,11,1536,45704,-8102.178923619999,516096,1584.713838849749,515760,0.001,186246.55012439546
336.0,11,1537,45733,-8102.178923619999,516432,1570.4827944437664,516096,0.001,269336.53535388765
336.0,11,1538,45763,-8211.812659879999,516768,1575.636531103225,516432,0.001,6014145.440144856
336.0,11,1539,45792,-8201.951235089999,517104,1584.275615147182,516768,0.001,190811.50399344307
336.0,11,1540,45821,-8189.336714969999,517440,1575.5520028613862,517104,0.001,184495.20055571056
336.0,11,1541,45851,-8176.497169689999,517776,1570.4350220816475,517440,0.001,257811.54753766741
336.0,11,1542,45880,-8162.05337957,518112,1548.059789748419,517776,0.001,207588.55700683594
336.0,11,1543,45909,-8207.832634769999,518448,1583.3293211800712,518112,0.001,263049.03004092263
336.0,11,1544,45938,-8189.621934769999,518784,1563.1315027872722,518448,0.001,199055.07392229352
336.0,11,1545,45968,-8206.89710693,519120,1475.9583340599424,518784,0.001,221252.3759940011
336.0,11,1546,45996,-8232.19665432,519456,1545.2529265994117,519120,0.001,196507.08737327938
336.0,11,1547,46025,-8271.444903020001,519792,1552.3200216747466,519456,0.001,228717.61536807107
336.0,11,1548,46054,-8257.971019300001,520128,1580.9348981948126,519792,0.001,196982.27450125557
336.0,11,1549,46084,-8201.610982020002,520464,1563.6533900669642,520128,0.001,183727.59147135416
336.0,11,1550,46112,-8171.0308524600005,520800,1520.372993287586,520464,0.001,279142.60946800595
336.0,11,1551,46141,-8137.97216957,521136,1548.7942653837658,520800,0.001,220421.8959612165
336.0,11,1552,46170,-8094.691426620001,521472,1487.5281711760022,521136,0.001,271609.12976655504
336.0,11,1553,46200,-8137.68909898,521808,1517.4048225766137,521472,0.001,257922.26985677084
336.0,11,1554,46231,-8135.454072220002,522144,1515.83286576044,521808,0.001,203893.74527413506
336.0,11,1555,46260,-8136.78158444,522480,1574.667673928397,522144,0.001,226729.72710890998
336.0,11,1556,46289,-8088.48897799,522816,1577.5219882783435,522480,0.001,192347.31137230282
336.0,11,1557,46319,-8054.4244697799995,523152,1568.0890749976747,522816,0.001,299950.0979003906
336.0,11,1558,46348,-8092.4150395,523488,1560.5982656933013,523152,0.001,241278.49112955728
336.0,11,1559,46377,-8107.389573660001,523824,1539.2473696754091,523488,0.001,188079.34877232142
336.0,11,1560,46406,-8033.925558210001,524160,1515.482034410749,523824,0.001,246675.83233351936
336.0,11,1561,46436,-8049.250429210002,524496,1568.9964986528669,524160,0.001,363022.0672607422
336.0,11,1562,46465,-8017.083451000001,524832,1568.669401622954,524496,0.001,244900.465343657
336.0,11,1563,46494,-8104.533280750001,525168,1560.9959575108119,524832,0.001,283919.04859561013
336.0,11,1564,46524,-8127.635331670001,525504,1546.757942926316,525168,0.001,261827.99140276227
336.0,11,1565,46553,-8187.36436033,525840,1559.0102373758953,525504,0.001,207688.61925106955
336.0,11,1566,46582,-8144.391539529998,526176,1571.0744525364466,525840,0.001,177775.57609630766
336.0,11,1567,46611,-8191.668813099998,526512,1601.8710348946709,526176,0.001,218191.6796642485
336.0,11,1568,46640,-8128.182848409999,526848,1537.4108214605421,526512,0.001,229999.1529889788
336.0,11,1569,46670,-8061.45929024,527184,1577.8739360627674,526848,0.001,287486.86630394345
336.0,11,1570,46700,-8036.543734989999,527520,1573.2016585213798,527184,0.001,305121.30872744607
336.0,11,1571,46729,-8036.43041809,527856,1556.6581931341261,527520,0.001,322877.5833449591
336.0,11,1572,46759,-8016.056909369999,528192,1573.735261099679,527856,0.001,368343.295828683
336.0,11,1573,46789,-8024.501235369999,528528,1519.744608561198,528192,0.001,263340.85023716517
336.0,11,1574,46818,-7994.969047829999,528864,1514.3270935785204,528528,0.001,241809.46830822172
336.0,11,1575,46847,-7997.687480619999,529200,1593.1445172627766,528864,0.001,201429.74705868674
336.0,11,1576,46876,-7972.02980686,529536,1622.52207837786,529200,0.001,230264.76849074592
336.0,11,1577,46905,-8011.224659660001,529872,1661.3869866870698,529536,0.001,326006.8954264323
336.0,11,1578,46934,-7995.89978866,530208,1673.0359927586146,529872,0.001,207060.41823032923
336.0,11,1579,46963,-7964.90027966,530544,1604.2870619637627,530208,0.001,245845.1892845517
336.0,11,1580,46993,-7976.44327154,530880,1650.6708096095495,530544,0.001,256823.15730794272
336.0,11,1581,47022,-7935.767036419999,531216,1614.874027797154,530880,0.001,246195.91644577752
336.0,11,1582,47052,-7879.18445361,531552,1615.0983369009834,531216,0.001,273434.8685070219
336.0,11,1583,47081,-7821.275519530001,531888,1620.2077451433454,531552,0.001,217045.33204287576
336.0,11,1584,47110,-7758.48096283,532224,1600.9610988071986,531888,0.001,181965.5847749256
336.0,11,1585,47144,-7832.50968772,532560,1664.8482682364327,532224,0.001,240951.30986676898
336.0,11,1586,47173,-7786.59260037,532896,1614.035278683617,532560,0.001,229336.6989687965
336.0,11,1587,47202,-7813.27186435,533232,1592.1960149492536,532896,0.001,311098.61648995534
336.0,11,1588,47232,-7817.7279270399995,533568,1606.4153707595099,533232,0.001,180989.07691010975
336.0,11,1589,47262,-7873.16700436,533904,1634.0126342773438,533568,0.001,341101.74498349143
336.0,11,1590,47291,-7871.046048879999,534240,1556.9496970403761,533904,0.001,219343.91468447732
336.0,11,1591,47320,-7818.371409679999,534576,1594.2572273981004,534240,0.001,252157.75814964657
336.0,11,1592,47349,-7796.493496159999,534912,1559.2483847481865,534576,0.001,210017.29579961867
336.0,11,1593,47378,-7719.46933633,535248,1560.0440230596632,534912,0.001,199931.55169387092
336.0,11,1594,47408,-7685.00536393,535584,1617.3762176150367,535248,0.001,341107.2972470238
336.0,11,1595,47438,-7617.10946367,535920,1647.233230409168,535584,0.001,284349.9994187128
336.0,11,1596,47469,-7664.622934429999,536256,1588.8344782874697,535920,0.001,214008.46325102306
336.0,11,1597,47498,-7661.930024870001,536592,1582.2213837759834,536256,0.001,256400.0530657087
336.0,11,1598,47529,-7671.41518349,536928,1657.5562865847633,536592,0.001,297912.21207682294
336.0,11,1599,47559,-7669.1285851799985,537264,1628.4410129728772,536928,0.001,292071.4879382906
336.0,11,1600,47589,-7690.917632899999,537600,1603.3678052993048,537264,0.001,285031.04667736235
336.0,11,1601,47618,-7684.576216339999,537936,1611.379686446417,537600,0.001,256874.90541294642
336.0,11,1602,47647,-7686.555344369998,538272,1610.4859548296247,537936,0.001,253586.01403808594
336.0,11,1603,47676,-7729.791027800001,538608,1573.1435181753975,538272,0.001,235517.03381347656
336.0,11,1604,47705,-7620.3064057599995,538944,1604.3600738162086,538608,0.001,258571.37432570686
336.0,11,1605,47734,-7629.0490014900015,539280,1620.5660075233095,538944,0.001,248700.23409016928
336.0,11,1606,47763,-7610.5996204600015,539616,1599.3030495416551,539280,0.001,206163.13096981955
336.0,11,1607,47792,-7583.938638470002,539952,1601.8186641874768,539616,0.001,227864.0165841239
336.0,11,1608,47821,-7520.739806340001,540288,1613.8904471624464,539952,0.001,257880.1788388207
336.0,11,1609,47850,-7574.489185690001,540624,1607.5668976193383,540288,0.001,281609.2811046782
336.0,11,1610,47880,-7577.490320250002,540960,1654.2113767351423,540624,0.001,302466.44706798735
336.0,11,1611,47909,-7610.700244560001,541296,1634.6953648158483,540960,0.001,388193.6927257719
336.0,11,1612,47937,-7593.185488110001,541632,1591.7765971592494,541296,0.001,310053.4876650856
336.0,11,1613,47966,-7657.335859430001,541968,1596.7768928891137,541632,0.001,242293.08972749257
336.0,11,1614,47996,-7705.28033732,542304,1536.6436011904761,541968,0.001,243502.8087797619
336.0,11,1615,48025,-7722.933548239998,542640,1558.0656258719307,542304,0.001,315173.991234189
336.0,11,1616,48054,-7802.734957690001,542976,1588.7029110136486,542640,0.001,318740.3176037016
336.0,11,1617,48083,-7802.343737079999,543312,1574.827376592727,542976,0.001,246587.9893856957
336.0,11,1618,48113,-7793.3893656499995,543648,1575.966010139102,543312,0.001,341247.3595842634
336.0,11,1619,48142,-7759.87593261,543984,1575.77652213687,543648,0.001,223508.55144391741
336.0,11,1620,48172,-7812.89058257,544320,1582.2679926554363,543984,0.001,208324.2040608724
336.0,11,1621,48201,-7718.900952250001,544656,1564.9614601135254,544320,0.001,223406.71265811013
336.0,11,1622,48234,-7723.70806248,544992,1589.2322209676106,544656,0.001,233790.8106515067
336.0,11,1623,48268,-7672.70934128,545328,1564.9419768197197,544992,0.001,193164.48767671132
336.0,11,1624,48297,-7700.284110190001,545664,1563.7453295389812,545328,0.001,373042.500046503
336.0,11,1625,48326,-7698.300353420001,546000,1579.3868517194476,545664,0.001,203560.31677827382
336.0,11,1626,48356,-7666.934693110002,546336,1586.44860294887,546000,0.001,187827.2960030692
336.0,11,1627,48385,-7732.6975450400005,546672,1545.8070524306524,546336,0.001,361729.53566196986
336.0,11,1628,48414,-7725.846183840002,547008,1552.0084982372466,546672,0.001,360955.81768508186
336.0,11,1629,48443,-7807.088066250001,547344,1582.5624320620582,547008,0.001,221120.15718005953
336.0,11,1630,48474,-7822.216117850001,547680,1515.7778887067523,547344,0.001,280815.81550525484
336.0,11,1631,48503,-7795.19141402,548016,1550.178447905041,547680,0.001,238073.24675641741
336.0,11,1632,48532,-7768.4182528,548352,1538.5135935828798,548016,0.001,235498.12367466517
336.0,11,1633,48561,-7750.430447739999,548688,1527.18778246925,548352,0.001,234994.52818080358
336.0,11,1634,48591,-7760.128865419999,549024,1532.3048393612817,548688,0.001,212570.27594284783
336.0,11,1635,48621,-7757.99235318,549360,1555.2604553585961,549024,0.001,339846.68235560827
336.0,11,1636,48650,-7724.605598030001,549696,1554.35941859654,549360,0.001,261650.94122605096
336.0,11,1637,48679,-7652.19337288,550032,1531.0266331263952,549696,0.001,179303.21678524924
336.0,11,1638,48709,-7538.5010636299985,550368,1580.1205535162062,550032,0.001,281786.00780087424
336.0,11,1639,48738,-7523.270380439999,550704,1569.1796742393858,550368,0.001,281526.0158807664
336.0,11,1640,48767,-7563.604662080001,551040,1596.5780403500512,550704,0.001,225356.5889892578
336.0,11,1641,48797,-7578.8718468100005,551376,1602.45386832101,551040,0.001,263660.43504115514
336.0,11,1642,48827,-7582.9778911700005,551712,1587.5142488025483,551376,0.001,185671.9135044643
336.0,11,1643,48856,-7559.648598060001,552048,1537.3379959833055,551712,0.001,197380.12944103422
336.0,11,1644,48886,-7590.15946168,552384,1537.1417774018787,552048,0.001,288991.8934500558
336.0,11,1645,48922,-7553.9233812600005,552720,1545.270625159854,552384,0.001,245712.16761416482
336.0,11,1646,48958,-7573.677915210001,553056,1558.0855313255674,552720,0.001,300951.74824451265
336.0,11,1647,48992,-7524.8785329699995,553392,1548.9990708487373,553056,0.001,287218.644258045
336.0,11,1648,49026,-7527.436512519999,553728,1559.1898191542853,553392,0.001,177536.00318545388
336.0,11,1649,49057,-7608.25485975,554064,1578.9558532351539,553728,0.001,221404.86862909226
336.0,11,1650,49087,-7641.23437842,554400,1551.609277816046,554064,0.001,216321.6460716611
336.0,11,1651,49118,-7653.71772842,554736,1584.4296746026903,554400,0.001,242055.72974795388
336.0,11,1652,49148,-7599.983885590001,555072,1557.3930278959729,554736,0.001,210073.67471749443
336.0,11,1653,49177,-7555.848872420002,555408,1540.7895062764485,555072,0.001,253718.57906668526
336.0,11,1654,49206,-7554.5542816,555744,1563.1691856384277,555408,0.001,197462.20450265068
336.0,11,1655,49236,-7508.05197057,556080,1555.1218732198079,555744,0.001,324076.0960460844
336.0,11,1656,49266,-7544.59100543,556416,1553.5709342956543,556080,0.001,244378.88396344866
336.0,11,1657,49295,-7488.377277189999,556752,1533.1700539361864,556416,0.001,218518.07909574962
336.0,11,1658,49328,-7473.43824492,557088,1511.163157690139,556752,0.001,230866.19180733818
336.0,11,1659,49358,-7471.32985756,557424,1525.0912967863537,557088,0.001,259679.22445242744
336.0,11,1660,49386,-7554.2076217700005,557760,1555.680947440011,557424,0.001,226729.15420968193
336.0,11,1661,49415,-7578.106327570002,558096,1554.5177359808058,557760,0.001,217865.1734095982
336.0,11,1662,49445,-7580.647930710002,558432,1582.120805467878,558096,0.001,301544.6736711775
336.0,11,1663,49474,-7531.61834401,558768,1559.375330243792,558432,0.001,193837.79638671875
336.0,11,1664,49504,-7499.70441862,559104,1596.7809829711914,558768,0.001,246658.37561616444
336.0,11,1665,49533,-7478.607937850001,559440,1575.6233262561616,559104,0.001,193100.96059454055
