time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,train/clip_fraction,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/loss,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_range,train/learning_rate
290,593920,41122.053656109994,31914,336.0,18,0.0796875,-0.9338507881388068,0.34834906458854675,0.005732811,7780,1034895.0,0.0,2352000.966796875,-0.002455872917198576,0.2,0.0003
291,595968,40200.09233473,32027,336.0,18,0.120263671875,-0.922604844905436,0.3461160659790039,0.0085182395,7790,1070433.25,0.0,2277007.878125,-0.006331263241008855,0.2,0.0003
292,598016,39931.92555449,32138,336.0,18,0.12294921875,-0.9008121574297547,0.3440934121608734,0.009927262,7800,1186983.25,0.0,2074113.620703125,-0.0009901333454763518,0.2,0.0003
293,600064,39262.56216373,32248,336.0,18,0.088916015625,-0.8900253582745791,0.3435473144054413,0.007463174,7810,1099974.0,0.0,2243518.4859375,-0.0028744964190991597,0.2,0.0003
294,602112,39357.62316380001,32363,336.0,18,0.132080078125,-0.8782746514305473,0.3417511284351349,0.011663347,7820,788638.25,-1.1920928955078125e-07,2015563.12421875,-0.00048163747851504013,0.2,0.0003
295,604160,39413.8055992,32477,336.0,18,0.088330078125,-0.8751080071553587,0.34317198395729065,0.0074370606,7830,1670877.125,-1.1920928955078125e-07,2723152.859765625,-0.003681212886294816,0.2,0.0003
296,606208,39762.73424994,32586,336.0,18,0.095751953125,-0.8643116608262063,0.3406088054180145,0.009449167,7840,1061603.0,0.0,2564163.55625,-0.004720057720260229,0.2,0.0003
297,608256,40030.13918621,32697,336.0,18,0.09052734375,-0.8478586066514253,0.33994054794311523,0.005909757,7850,1220216.625,5.960464477539063e-08,2496247.8109375,-0.006278347093029879,0.2,0.0003
298,610304,39828.45590776,32808,336.0,18,0.09638671875,-0.8463825508952141,0.3402242660522461,0.007875816,7860,1182524.375,0.0,2601071.916796875,-0.005095019843429327,0.2,0.0003
299,612352,39743.31579361,32917,336.0,18,0.0990234375,-0.8477592237293721,0.33950814604759216,0.010571411,7870,939028.0,0.0,1963268.0375,-0.0017764257921953686,0.2,0.0003
300,614400,39724.396423750004,33026,336.0,18,0.090625,-0.8389800630509854,0.33797693252563477,0.0061709024,7880,1312628.0,5.960464477539063e-08,2393493.621484375,-0.0016846267943037673,0.2,0.0003
301,616448,39825.17648018001,33147,336.0,18,0.1009765625,-0.8396495778113604,0.3406006395816803,0.007075194,7890,659154.3125,0.0,2088984.075390625,-0.002140988112660125,0.2,0.0003
302,618496,39643.3328864,33272,336.0,18,0.083544921875,-0.8404062649235129,0.339815229177475,0.0060168053,7900,1054767.75,0.0,2127111.1078125,-0.0020670212412369437,0.2,0.0003
303,620544,39528.82345905001,33403,336.0,18,0.10849609375,-0.8411044478416443,0.3410505950450897,0.009067681,7910,845950.0,0.0,2142808.1609375,-0.0024031065513554495,0.2,0.0003
304,622592,39516.6826385,33543,336.0,18,0.1248046875,-0.8395375484600663,0.33947619795799255,0.011603259,7920,1292523.875,-1.1920928955078125e-07,2611790.862109375,-0.005534579669620144,0.2,0.0003
305,624640,39361.860756660004,33678,336.0,18,0.107763671875,-0.8334026981145144,0.3399944007396698,0.007835133,7930,1332494.625,0.0,2214972.55078125,-0.0038001015753252433,0.2,0.0003
306,626688,39711.70969515,33813,336.0,18,0.11044921875,-0.8386131139472127,0.34098854660987854,0.010058638,7940,936303.0,0.0,2312020.77265625,-0.0030842530606605576,0.2,0.0003
307,628736,40517.97053495,33930,336.0,18,0.088037109375,-0.8358519559726119,0.34014442563056946,0.009553913,7950,1473697.75,0.0,2933311.73046875,-0.006341474421060411,0.2,0.0003
308,630784,40483.58145312,34035,336.0,18,0.10673828125,-0.8250235624611377,0.3388184607028961,0.009612845,7960,906626.4375,5.960464477539063e-08,2748246.628125,-0.00738832417409867,0.2,0.0003
309,632832,41311.332182189995,34155,336.0,18,0.11181640625,-0.82202352527529,0.3386744260787964,0.00875363,7970,1822439.125,0.0,2787523.0,-0.006068245618371293,0.2,0.0003
310,634880,41429.75748702,34270,336.0,18,0.112841796875,-0.8214962121099234,0.33799633383750916,0.011107134,7980,1152848.0,-1.1920928955078125e-07,2407469.649609375,-0.004200069753278512,0.2,0.0003
311,636928,40944.600209779994,34402,336.0,18,0.073486328125,-0.8101330077275634,0.3359330892562866,0.007659702,7990,1362045.5,0.0,2451507.6046875,-0.0021833649938344025,0.2,0.0003
312,638976,41084.74269516001,34547,336.0,18,0.12724609375,-0.816327047906816,0.33878445625305176,0.00988053,8000,1339206.75,0.0,2371340.81328125,-0.002836966836912325,0.2,0.0003
313,641024,40813.711152280004,34694,336.0,18,0.073828125,-0.8190882060676813,0.33743396401405334,0.0074372026,8010,1278109.0,0.0,2513102.838671875,-0.0021836408268427476,0.2,0.0003
314,643072,40423.88395727,34847,336.0,18,0.12705078125,-0.797174870595336,0.33492162823677063,0.011519307,8020,988910.125,0.0,2452326.48984375,-0.007273515178530943,0.2,0.0003
315,645120,40850.074315189995,34989,336.0,18,0.6216796875,-0.7827452845871449,0.33435630798339844,9.655924,8030,651258.125,-1.1920928955078125e-07,1630865.0041015625,0.12500861610897118,0.2,0.0003
316,647168,40711.16468644,35113,336.0,18,0.05634765625,-0.7816162448376417,0.3335810899734497,0.006325433,8040,1122336.75,0.0,2885698.655078125,-0.003604572452604771,0.2,0.0003
317,649216,41256.96292061,35221,336.0,18,0.071630859375,-0.7772439904510975,0.33318886160850525,0.006108542,8050,1410308.125,5.960464477539063e-08,2536657.610546875,-0.004902814644447062,0.2,0.0003
318,651264,41025.12122315,35329,336.0,18,0.0744140625,-0.7752886198461055,0.333166241645813,0.008169986,8060,1587570.5,0.0,2485189.5015625,-0.004160877874528524,0.2,0.0003
319,653312,41301.71199877,35440,336.0,18,0.1064453125,-0.7664667446166277,0.33121612668037415,0.0090320725,8070,913536.625,0.0,2035480.95625,-0.0049892726405232676,0.2,0.0003
320,655360,40931.635839070004,35548,336.0,18,0.0775390625,-0.7552235806360841,0.330289751291275,0.006031988,8080,1079429.75,0.0,2409528.693359375,-0.0048794161702971905,0.2,0.0003
321,657408,41502.11932523,35653,336.0,18,0.103564453125,-0.7499725768342614,0.32984641194343567,0.0106774755,8090,1259655.625,0.0,2414027.5859375,-0.0052901753093465235,0.2,0.0003
322,659456,40668.03648723,35763,336.0,18,0.08955078125,-0.7443990921601653,0.3296312987804413,0.009785827,8100,1349633.25,0.0,2427348.13359375,-0.0054185440902074335,0.2,0.0003
323,661504,40616.90695772,35870,336.0,18,0.1017578125,-0.738995959982276,0.32951435446739197,0.0073049692,8110,1155911.625,5.960464477539063e-08,2119458.115234375,-0.0008347393682925031,0.2,0.0003
324,663552,40374.71219512,35976,336.0,18,0.064013671875,-0.7354465842247009,0.3295206129550934,0.007827821,8120,1047000.3125,0.0,2310820.264453125,-0.0022545146508491597,0.2,0.0003
325,665600,40243.16143813,36082,336.0,18,0.07421875,-0.7273243505507707,0.3277178704738617,0.010050075,8130,800304.5,-1.1920928955078125e-07,2191273.04609375,-0.0012903693292173556,0.2,0.0003
326,667648,40020.7073136,36188,336.0,18,0.094873046875,-0.721923422254622,0.32814350724220276,0.006916986,8140,1027735.8125,0.0,2478833.794921875,-0.006022438613581471,0.2,0.0003
327,669696,40179.415620240005,36297,336.0,18,0.125732421875,-0.7259764676913619,0.3288552761077881,0.014142091,8150,1680397.375,5.960464477539063e-08,2466121.23515625,-0.0044884904433274645,0.2,0.0003
328,671744,40135.96971738,36404,336.0,18,0.121826171875,-0.7232267204672098,0.32841894030570984,0.009697197,8160,685581.6875,0.0,2152749.403515625,-0.0045853999436076265,0.2,0.0003
329,673792,40439.385942860004,36509,336.0,18,0.07587890625,-0.7165998818352819,0.3281315863132477,0.007638145,8170,1364046.125,0.0,2567906.76796875,-0.0024632268483401275,0.2,0.0003
330,675840,40555.443920390004,36614,336.0,18,0.105322265625,-0.7098585283383727,0.3270609974861145,0.008709219,8180,1265577.625,0.0,2753967.30703125,-0.004986018125782721,0.2,0.0003
331,677888,41139.53049317,36719,336.0,18,0.07958984375,-0.7039329031482339,0.3263060748577118,0.008425629,8190,1047205.3125,0.0,2415192.796875,-0.001642365263251122,0.2,0.0003
332,679936,40902.212745330005,36829,336.0,18,0.076123046875,-0.7023881206288933,0.32735753059387207,0.0070785796,8200,1291476.125,5.960464477539063e-08,2698502.4546875,-0.0020681059475464282,0.2,0.0003
333,681984,40706.38087994,36939,336.0,18,0.114453125,-0.694644159451127,0.3253076672554016,0.01003196,8210,966881.4375,-1.1920928955078125e-07,2245080.2734375,-0.001845241489354521,0.2,0.0003
334,684032,40695.454517670005,37064,336.0,18,0.094140625,-0.6702317018061876,0.32187262177467346,0.009851183,8220,1476611.0,0.0,2717193.9203125,-0.0014346357900649309,0.2,0.0003
335,686080,41147.823311119995,37200,336.0,18,0.14736328125,-0.6498844914138318,0.3212185204029083,0.018093724,8230,991055.125,0.0,2234006.62265625,-0.007013271018513479,0.2,0.0003
336,688128,40810.57770511,37340,336.0,18,0.096142578125,-0.646285686455667,0.32103368639945984,0.009238398,8240,1259584.25,-1.1920928955078125e-07,3010648.1796875,-0.003828458275165758,0.2,0.0003
337,690176,40643.68955606,37452,336.0,18,0.190869140625,-0.6418132411316038,0.32022038102149963,0.013482921,8250,961849.0625,0.0,2030859.2203125,-0.0024131296027917414,0.2,0.0003
338,692224,41067.775266460005,37554,336.0,18,0.0677734375,-0.6365296984091401,0.3199145197868347,0.005463738,8260,1468187.375,0.0,2730367.02578125,-0.0006096165569033473,0.2,0.0003
339,694272,41086.46390245,37656,336.0,18,0.084716796875,-0.6359675668179989,0.32016655802726746,0.008684623,8270,1133772.25,0.0,2335446.6671875,-0.0018789683934301137,0.2,0.0003
340,696320,41095.842786940004,37766,336.0,18,0.09306640625,-0.6304645096883178,0.319254994392395,0.007329035,8280,1345695.75,0.0,2337419.158203125,-0.0006996210493525723,0.2,0.0003
341,698368,41009.15963313999,37901,336.0,18,0.070263671875,-0.6192388048395514,0.3186917006969452,0.0067336326,8290,1408933.375,5.960464477539063e-08,2294443.958984375,-0.0010056683648144826,0.2,0.0003
342,700416,40825.282105390004,38034,336.0,18,0.153955078125,-0.6053426703438163,0.31648939847946167,0.011981439,8300,1170335.5,5.960464477539063e-08,2165619.833203125,-0.0035203777631977575,0.2,0.0003
343,702464,41105.43329647,38173,336.0,18,0.113623046875,-0.5916328851133585,0.31623998284339905,0.010929665,8310,1372755.125,0.0,2105216.64921875,-0.0006594397462322376,0.2,0.0003
344,704512,40641.19625267,38306,336.0,18,0.0974609375,-0.584847055375576,0.3153715431690216,0.00845881,8320,1605399.0,0.0,2374588.466015625,-0.002695554971433012,0.2,0.0003
345,706560,40353.75445896999,38415,336.0,18,0.14990234375,-0.5696930492296814,0.3140464127063751,0.012190534,8330,815420.6875,5.960464477539063e-08,1785013.053125,-0.001523257456574356,0.2,0.0003
346,708608,40023.72215976,38521,336.0,18,0.14658203125,-0.5703668843954801,0.3150928020477295,0.011082757,8340,1178489.75,-1.1920928955078125e-07,1938268.2998046875,-0.004577727468858939,0.2,0.0003
347,710656,40045.600464070005,38635,336.0,18,0.12080078125,-0.569489561393857,0.31447848677635193,0.011599764,8350,923168.5625,0.0,2075307.2453125,-0.004753770719980821,0.2,0.0003
348,712704,39908.771587380004,38746,336.0,18,0.11171875,-0.5646570792421699,0.31480568647384644,0.0066026263,8360,1629742.875,5.960464477539063e-08,2741534.705078125,-0.004102708114078269,0.2,0.0003
349,714752,39956.1402613,38869,336.0,18,0.106396484375,-0.5576439639553428,0.312700092792511,0.007932487,8370,1300352.625,0.0,2121350.681640625,0.0010049461809103378,0.2,0.0003
350,716800,40039.23844856,38985,336.0,18,0.098388671875,-0.5529808957129717,0.31326356530189514,0.0088867005,8380,1075894.0,0.0,2300416.143359375,-0.0015792793121363502,0.2,0.0003
351,718848,40072.59142445,39109,336.0,18,0.106494140625,-0.5488888584077358,0.31129011511802673,0.009268731,8390,1074991.5,0.0,2029226.721484375,-0.0006442912548664026,0.2,0.0003
352,720896,40434.07073006001,39220,336.0,18,0.086279296875,-0.5382150173187256,0.31098175048828125,0.00691012,8400,1271057.25,0.0,2613923.33984375,-0.0017727604317769874,0.2,0.0003
353,722944,40531.230859749994,39338,336.0,18,0.07822265625,-0.5358379336073995,0.3097837269306183,0.0072287284,8410,1450465.0,0.0,2921900.34921875,-0.0025972089293645694,0.2,0.0003
354,724992,40697.052011119995,39442,336.0,18,0.08271484375,-0.525002165324986,0.30760374665260315,0.008610291,8420,1399583.375,0.0,2656218.049609375,-0.0014112356293480843,0.2,0.0003
355,727040,41147.47906507,39551,336.0,18,0.101220703125,-0.5197108505293727,0.3078550696372986,0.00987106,8430,1181248.25,0.0,2647708.0421875,-0.0035672131736646405,0.2,0.0003
356,729088,40835.8280973,39656,336.0,18,0.11455078125,-0.5131045134738088,0.30610546469688416,0.008626398,8440,1255589.5,0.0,2529467.68828125,-0.005275461808196269,0.2,0.0003
357,731136,40845.98938974,39759,336.0,18,0.136279296875,-0.5122713353484869,0.3078143298625946,0.008943482,8450,1137441.0,0.0,2253810.296484375,-0.002315700262261089,0.2,0.0003
358,733184,40890.67509454,39860,336.0,18,0.11826171875,-0.5181796358898282,0.3068671226501465,0.011388662,8460,1242803.5,0.0,2315024.74765625,-0.0014888840960338712,0.2,0.0003
359,735232,40625.517057130004,39963,336.0,18,0.10771484375,-0.5166551480069757,0.30601900815963745,0.00911645,8470,1419500.25,0.0,2403527.26875,-0.0015634494098776485,0.2,0.0003
360,737280,40923.98023106,40064,336.0,18,0.1005859375,-0.5156480323523283,0.305581659078598,0.009583045,8480,756220.375,0.0,2216217.97890625,-0.0010583028226392344,0.2,0.0003
361,739328,41327.531864590004,40167,336.0,18,0.142529296875,-0.49885136941447855,0.30171647667884827,0.012755121,8490,1113610.5,-1.1920928955078125e-07,2340352.8140625,0.000371717778762104,0.2,0.0003
362,741376,41425.39277542,40267,336.0,18,0.085107421875,-0.48181079840287566,0.30206581950187683,0.0075390832,8500,1251369.25,0.0,2696249.2359375,-0.0022407422948163003,0.2,0.0003
363,743424,41714.96633049,40369,336.0,18,0.121923828125,-0.4931963221170008,0.30461952090263367,0.010501495,8510,1498395.5,0.0,2410965.265234375,-0.001832219713833183,0.2,0.0003
364,745472,42146.936402449996,40470,336.0,18,0.08232421875,-0.5018375618383288,0.30427053570747375,0.0081306845,8520,1152979.25,-1.1920928955078125e-07,2808818.227734375,-0.0029890551653807052,0.2,0.0003
365,747520,41585.21176097001,40574,336.0,18,0.070263671875,-0.49557073805481194,0.30288681387901306,0.00871733,8530,1167047.5,0.0,2710148.42578125,-0.0008956840320024639,0.2,0.0003
366,749568,41570.77115543,40681,336.0,18,0.152099609375,-0.49018341628834605,0.3039621114730835,0.010003183,8540,853962.1875,0.0,1717690.986328125,0.0006145557221316267,0.2,0.0003
367,751616,41905.19229628,40783,336.0,18,0.095654296875,-0.49605427850037814,0.3051567077636719,0.007266096,8550,985412.0,-1.1920928955078125e-07,2227532.7671875,-0.0002397836040472612,0.2,0.0003
368,753664,41581.689042900005,40886,336.0,18,0.108056640625,-0.49759592227637767,0.30514511466026306,0.008038461,8560,2126017.5,0.0,2825441.3859375,-0.005012871108192485,0.2,0.0003
369,755712,41252.10387352,40990,336.0,18,0.10068359375,-0.5068708112463355,0.30711838603019714,0.010132067,8570,1762351.25,0.0,2512454.552734375,-0.0025664348795544356,0.2,0.0003
370,757760,41333.94298643,41093,336.0,18,0.120556640625,-0.5136331737041473,0.30587318539619446,0.009269161,8580,1105569.125,0.0,2322106.337890625,-0.002469962607574416,0.2,0.0003
371,759808,41062.52726623,41192,336.0,18,0.11240234375,-0.500706837605685,0.3037240207195282,0.010944241,8590,814931.875,0.0,2166662.305859375,-0.004338602059578989,0.2,0.0003
372,761856,41266.210898649995,41293,336.0,18,0.128369140625,-0.4976672210730612,0.304666668176651,0.011544582,8600,1105057.25,0.0,2416049.428125,-0.0032635185096296484,0.2,0.0003
373,763904,40878.28299589,41395,336.0,18,0.132275390625,-0.5042499883100391,0.30436572432518005,0.007971966,8610,1305782.125,0.0,2567628.40546875,-0.003449599152372684,0.2,0.0003
374,765952,40729.839751550004,41499,336.0,18,0.173583984375,-0.49152732975780966,0.30218562483787537,0.012582289,8620,1204547.25,5.960464477539063e-08,2214059.7359375,0.0007394513842882589,0.2,0.0003
375,768000,40866.80006099,41599,336.0,18,0.146533203125,-0.4890124791301787,0.30473092198371887,0.014171662,8630,998147.8125,0.0,2167643.40859375,1.3716533430851996e-05,0.2,0.0003
376,770048,40413.48495846,41699,336.0,18,0.08720703125,-0.4973438074812293,0.3049773573875427,0.009467255,8640,1247188.5,0.0,2411311.1078125,-0.0029517215341911653,0.2,0.0003
377,772096,41141.64498564,41798,336.0,18,0.09697265625,-0.5082787158899009,0.30763787031173706,0.010504975,8650,1201938.0,0.0,2346006.7421875,-0.0014982957553002052,0.2,0.0003
378,774144,40929.78510685,41897,336.0,18,0.08623046875,-0.5157270904630422,0.3062513768672943,0.0070169168,8660,1674558.75,0.0,2536479.85703125,-0.0013844783337845002,0.2,0.0003
379,776192,40771.62243796001,41997,336.0,18,0.124951171875,-0.5179773829877377,0.30711427330970764,0.009529574,8670,1561878.875,0.0,2696580.1015625,-0.0023830982463550754,0.2,0.0003
380,778240,40384.607637919995,42099,336.0,18,0.09404296875,-0.516563985683024,0.30599579215049744,0.008099906,8680,1198232.5,-1.1920928955078125e-07,2423048.84375,-0.0017311925053945742,0.2,0.0003
381,780288,40756.05561318,42203,336.0,18,0.170068359375,-0.5181779960170388,0.30757197737693787,0.013741549,8690,1110281.375,0.0,2257652.194921875,-0.00656248509476427,0.2,0.0003
382,782336,41026.43672507999,42303,336.0,18,0.110791015625,-0.527247223444283,0.3083173632621765,0.007921411,8700,2081252.75,0.0,2781019.101953125,-0.0034332750146859325,0.2,0.0003
383,784384,40864.2312704,42403,336.0,18,0.115087890625,-0.5260345535352826,0.3077223598957062,0.010442175,8710,1178144.75,-1.1920928955078125e-07,2597899.791796875,-0.002467488482943736,0.2,0.0003
384,786432,40803.87726826,42502,336.0,18,0.10146484375,-0.5259869148954749,0.3080320656299591,0.0071964106,8720,1096752.25,-1.1920928955078125e-07,2751075.126953125,-0.0043349078187020496,0.2,0.0003
385,788480,40778.67078297,42602,336.0,18,0.139990234375,-0.5372297627851367,0.30994322896003723,0.011340203,8730,957120.1875,0.0,2333576.871484375,-0.004738084848213475,0.2,0.0003
386,790528,40886.55251201,42702,336.0,18,0.12333984375,-0.544657189026475,0.3096039295196533,0.012949124,8740,1161767.375,0.0,2531412.819140625,-0.002613959205336869,0.2,0.0003
387,792576,40948.41113384,42802,336.0,18,0.091943359375,-0.5473031472414732,0.3106546401977539,0.007973372,8750,1312129.875,-1.1920928955078125e-07,2509568.28515625,-0.0031231599728926084,0.2,0.0003
388,794624,41158.38214874,42912,336.0,18,0.088134765625,-0.5554988060146571,0.31155553460121155,0.008198231,8760,848310.4375,0.0,2297827.56328125,-0.0009711474835057743,0.2,0.0003
389,796672,41936.081579519996,43012,336.0,18,0.0888671875,-0.5592543877661228,0.3115929365158081,0.009656174,8770,1533468.875,0.0,3092255.102734375,-0.002371431313804351,0.2,0.0003
390,798720,42019.00928212,43113,336.0,18,0.12060546875,-0.570141919888556,0.31422266364097595,0.0095964,8780,1686518.625,0.0,2710854.042578125,-0.0057665863205329515,0.2,0.0003
391,800768,42393.660404400005,43216,336.0,18,0.13662109375,-0.587351399846375,0.3151097297668457,0.011231622,8790,1036408.1875,0.0,2232913.499609375,-0.007712470117257908,0.2,0.0003
392,802816,42357.108267489995,43316,336.0,18,0.10419921875,-0.5924225708469748,0.3158316910266876,0.00839713,8800,1125760.125,0.0,2692743.3015625,-0.001603924717346672,0.2,0.0003
393,804864,42562.745854229994,43416,336.0,18,0.13603515625,-0.5865411745384336,0.3145875036716461,0.010198209,8810,860854.0,0.0,2434285.422265625,-0.006362651730887592,0.2,0.0003
394,806912,42735.831844559994,43517,336.0,18,0.10185546875,-0.581942412443459,0.3154976963996887,0.008183435,8820,1066765.625,0.0,2515830.883203125,-0.0008486293882015161,0.2,0.0003
395,808960,42533.562807120004,43618,336.0,18,0.11787109375,-0.5747523173689842,0.3138151466846466,0.012282938,8830,1015606.0625,0.0,2403281.887890625,-0.001801388022431638,0.2,0.0003
396,811008,42785.95255615,43717,336.0,18,0.089697265625,-0.5699884228408336,0.31361067295074463,0.008721057,8840,1192300.5,-1.1920928955078125e-07,2316679.3109375,0.0008830418897559867,0.2,0.0003
397,813056,42668.4408881,43817,336.0,18,0.105615234375,-0.5854604290798306,0.31732356548309326,0.01140906,8850,1744996.25,0.0,2290522.869140625,-0.0037551725341472774,0.2,0.0003
398,815104,42574.74448962,43917,336.0,18,0.119091796875,-0.5857939541339874,0.3152817189693451,0.011044007,8860,950169.0625,0.0,2149937.55390625,-0.0005744812020566315,0.2,0.0003
399,817152,43094.58053973,44017,336.0,18,0.101318359375,-0.576458714157343,0.31591087579727173,0.008105972,8870,1876146.5,-1.1920928955078125e-07,2612652.103515625,-0.0028834251352236606,0.2,0.0003
400,819200,42926.613682929994,44118,336.0,18,0.1255859375,-0.5723311617970467,0.3150424063205719,0.006860045,8880,1155809.875,0.0,2411621.890625,-0.002770213170151692,0.2,0.0003
401,821248,42787.13364974,44218,336.0,18,0.13681640625,-0.5680070951581001,0.31570807099342346,0.01070632,8890,913366.1875,0.0,2231123.637890625,-0.00224568411213113,0.2,0.0003
402,823296,42719.47080221,44321,336.0,18,0.155712890625,-0.567347627133131,0.3152563273906708,0.015036444,8900,1567062.125,5.960464477539063e-08,2315787.265625,0.0018974862497998402,0.2,0.0003
403,825344,42423.59682045001,44421,336.0,18,0.1310546875,-0.5660193976014852,0.31452152132987976,0.01146513,8910,990520.125,0.0,2382181.66015625,-0.004143284358724486,0.2,0.0003
404,827392,41937.48815685,44523,336.0,18,0.1208984375,-0.5696777975186705,0.3151372969150543,0.009642974,8920,863380.1875,0.0,2045213.651171875,-0.00027410718612372873,0.2,0.0003
405,829440,41334.5956213,44625,336.0,18,0.447900390625,-0.572476064786315,0.31360939145088196,1.1508021,8930,1188049.875,-1.1920928955078125e-07,1829688.7923828126,0.10261537220794707,0.2,0.0003
406,831488,41335.24837736999,44725,336.0,18,0.071875,-0.5611536091193556,0.31378188729286194,0.0065589906,8940,1139220.125,0.0,2240133.721875,-0.00481826238319627,0.2,0.0003
407,833536,41197.81204715,44825,336.0,18,0.06240234375,-0.5641527177765966,0.31390008330345154,0.007347823,8950,1340543.25,0.0,2422612.4484375,-0.004155459738103673,0.2,0.0003
408,835584,40995.049677510004,44925,336.0,18,0.089697265625,-0.5647352360188961,0.31380411982536316,0.010394055,8960,983688.8125,0.0,2150290.77109375,-0.0035261926270322872,0.2,0.0003
409,837632,40746.48258372,45031,336.0,18,0.13662109375,-0.5657183902338148,0.31381621956825256,0.0121900765,8970,1204795.5,0.0,2223791.57578125,-0.006471247899753507,0.2,0.0003
410,839680,40359.059863580005,45132,336.0,18,0.088134765625,-0.5686289280653,0.3141036033630371,0.0070335353,8980,1071052.125,-1.1920928955078125e-07,2368188.8578125,-0.0036011056101415305,0.2,0.0003
411,841728,40125.653630759996,45234,336.0,18,0.16572265625,-0.5632133346050978,0.31278741359710693,0.012432195,8990,1199362.875,0.0,2102720.905078125,-0.0025158290038234552,0.2,0.0003
412,843776,40198.133530429994,45339,336.0,18,0.10126953125,-0.5538965951651335,0.3130761384963989,0.009041717,9000,760759.0,0.0,1960015.2671875,-0.0037775600139866583,0.2,0.0003
413,845824,40052.448519260004,45439,336.0,18,0.064697265625,-0.5592237802222371,0.31364479660987854,0.007245692,9010,1388423.75,0.0,2376215.52578125,-0.0025300444453023375,0.2,0.0003
414,847872,39898.46671553,45540,336.0,18,0.101904296875,-0.5660002682358026,0.3144635260105133,0.01109566,9020,1006387.8125,0.0,2275627.983984375,-0.0029990916678798384,0.2,0.0003
415,849920,39237.07156263,45640,336.0,18,0.1142578125,-0.5624638017266989,0.3135066330432892,0.008937579,9030,859618.75,0.0,2286252.74296875,-0.00213677328574704,0.2,0.0003
416,851968,38362.03339528001,45741,336.0,18,0.66318359375,-0.564724219031632,0.3138159215450287,5.993465,9040,933887.0,5.960464477539063e-08,2030109.334765625,0.13469692809012485,0.2,0.0003
417,854016,37409.88862206999,45841,336.0,18,0.54228515625,-0.5613321712240577,0.31435635685920715,6.1026707,9050,1152372.375,0.0,1863730.7412109375,0.14823037586320426,0.2,0.0003
418,856064,36106.890576109996,45942,336.0,18,0.45458984375,-0.5851436462253332,0.3177397549152374,0.13013555,9060,770693.625,0.0,1936177.6052734375,0.05815409183560405,0.2,0.0003
419,858112,34536.314864960004,46043,336.0,18,0.040625,-0.6029755661264062,0.31771624088287354,0.0048808535,9070,1038306.75,0.02238142490386963,1649906.8763671876,-0.004502422422228846,0.2,0.0003
420,860160,33137.783070770005,46144,336.0,18,0.01767578125,-0.6021630965173245,0.31757867336273193,0.0044967216,9080,717551.125,0.05175185203552246,2155095.383203125,-0.0030259177037805784,0.2,0.0003
421,862208,32481.795354620004,46245,336.0,18,0.009765625,-0.601477624103427,0.31758859753608704,0.0021725583,9090,748434.0,0.032734215259552,1587537.9869140624,-0.0027547405603399965,0.2,0.0003
422,864256,31282.418708430007,46347,336.0,18,0.004345703125,-0.6015437491238117,0.31757500767707825,0.0028371278,9100,725067.0,0.06354343891143799,1756156.6244140626,-0.002630968315497739,0.2,0.0003
423,866304,30124.832904390005,46447,336.0,18,0.0,-0.6015005555003882,0.3175806701183319,0.0003085956,9110,766866.5,0.08334404230117798,1648258.691015625,-0.0007713746592344251,0.2,0.0003
424,868352,28856.914179100004,46548,336.0,18,0.00048828125,-0.6014501422643661,0.3175559341907501,0.00084702135,9120,1264056.875,0.08341389894485474,1665482.9880859375,-0.0007972905441420153,0.2,0.0003
425,870400,27867.991259730003,46649,336.0,18,0.0,-0.6012231165543198,0.3175506889820099,0.0005444359,9130,693057.0625,0.09029507637023926,1884488.6,-0.00095812106737867,0.2,0.0003
426,872448,26642.377659089998,46750,336.0,18,0.000146484375,-0.6011964347213506,0.31756624579429626,0.0010478304,9140,514913.5,0.08740532398223877,1700272.233203125,-0.0017899237951496615,0.2,0.0003
427,874496,25872.80452749,46852,336.0,18,0.0029296875,-0.6011446943506599,0.31754180788993835,0.001920145,9150,729911.25,0.08813518285751343,1620438.2533203126,-0.002795451046767994,0.2,0.0003
428,876544,24791.643745440004,46952,336.0,18,0.0,-0.6009776052087545,0.3175395727157593,0.0004429121,9160,747256.9375,0.08508843183517456,1564497.4169921875,-0.0007842454419005662,0.2,0.0003
429,878592,24017.58864203999,47052,336.0,18,0.0041015625,-0.600819805264473,0.3175000548362732,0.003217823,9170,841999.625,0.08000129461288452,1721040.6697265625,-0.003713296420755796,0.2,0.0003
430,880640,22963.361684620002,47153,336.0,18,0.002099609375,-0.600533239915967,0.3174815773963928,0.0026939395,9180,882096.0,0.08174008131027222,1615534.8271484375,-0.0032647491483658087,0.2,0.0003
431,882688,22148.63962787,47253,336.0,18,0.001416015625,-0.6003277193754911,0.31750380992889404,0.0021847263,9190,981196.125,0.06481105089187622,1695007.8685546876,-0.0028557749938045163,0.2,0.0003
432,884736,22297.620940070003,47353,336.0,18,0.00205078125,-0.6001832289621234,0.3174586296081543,0.00253591,9200,1066068.75,0.0785563588142395,1870031.9146484374,-0.0028977168403798714,0.2,0.0003
433,886784,22199.44491866,47453,336.0,18,0.000390625,-0.5997784439474344,0.3174109160900116,0.0006943481,9210,656083.25,0.09456086158752441,1721603.66875,-0.0009885831554129255,0.2,0.0003
